"Cycle","pair_id","ref_prov","other_prov","hemi_type","mean_sync","sd_across_datasets","m"
"Annual","CAMBODIA_DOMINICAN REPUBLIC","CAMBODIA","DOMINICAN REPUBLIC","Within",0.307316338971595,NA,50
"Annual","CAMBODIA_ECUADOR","CAMBODIA","ECUADOR","Between",0.214994712077233,NA,50
"Annual","CAMBODIA_EL SALVADOR","CAMBODIA","EL SALVADOR","Within",0.463784882739214,NA,50
"Annual","CAMBODIA_FIJI","CAMBODIA","FIJI","Between",0.118819389459324,NA,50
"Annual","CAMBODIA_FRENCH GUIANA","CAMBODIA","FRENCH GUIANA","Within",0.110986966291513,NA,50
"Annual","CAMBODIA_FRENCH POLYNESIA","CAMBODIA","FRENCH POLYNESIA","Between",0.115056257953201,NA,50
"Annual","CAMBODIA_GUADELOUPE","CAMBODIA","GUADELOUPE","Within",0.219788128054162,NA,50
"Annual","CAMBODIA_GUATEMALA","CAMBODIA","GUATEMALA","Within",0.47260787491643,NA,50
"Annual","CAMBODIA_GUYANA","CAMBODIA","GUYANA","Within",0.224838246533735,NA,50
"Annual","CAMBODIA_HONDURAS","CAMBODIA","HONDURAS","Within",0.41072779535996,NA,50
"Annual","CAMBODIA_INDIA","CAMBODIA","INDIA","Within",0.400918160733498,NA,50
"Annual","CAMBODIA_INDONESIA","CAMBODIA","INDONESIA","Within",0.104268168615246,NA,50
"Annual","CAMBODIA_JAMAICA","CAMBODIA","JAMAICA","Within",0.211937429720495,NA,50
"Annual","CAMBODIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","CAMBODIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.687133625422132,NA,50
"Annual","CAMBODIA_MALAYSIA","CAMBODIA","MALAYSIA","Within",0.253789557729749,NA,50
"Annual","CAMBODIA_MALDIVES","CAMBODIA","MALDIVES","Between",0.28145285023081,NA,50
"Annual","CAMBODIA_MARTINIQUE","CAMBODIA","MARTINIQUE","Within",0.111628257693602,NA,50
"Annual","CAMBODIA_MEXICO","CAMBODIA","MEXICO","Within",0.491315374695406,NA,50
"Annual","CAMBODIA_MYANMAR","CAMBODIA","MYANMAR","Within",0.615076471334963,NA,50
"Annual","CAMBODIA_NEW CALEDONIA","CAMBODIA","NEW CALEDONIA","Between",0.132433193132217,NA,50
"Annual","CAMBODIA_NICARAGUA","CAMBODIA","NICARAGUA","Within",0.435821223546642,NA,50
"Annual","CAMBODIA_PALAU","CAMBODIA","PALAU","Within",0.232497454748576,NA,50
"Annual","CAMBODIA_PANAMA","CAMBODIA","PANAMA","Within",0.311992267207823,NA,50
"Annual","CAMBODIA_PARAGUAY","CAMBODIA","PARAGUAY","Between",0.075158386921975,NA,50
"Annual","CAMBODIA_PERU","CAMBODIA","PERU","Between",0.13499991929691,NA,50
"Annual","CAMBODIA_PHILIPPINES","CAMBODIA","PHILIPPINES","Within",0.517455953446098,NA,50
"Annual","CAMBODIA_PUERTO RICO","CAMBODIA","PUERTO RICO","Within",0.238204424123277,NA,50
"Annual","CAMBODIA_SINGAPORE","CAMBODIA","SINGAPORE","Within",0.475013874662676,NA,50
"Annual","CAMBODIA_SRI LANKA","CAMBODIA","SRI LANKA","Within",0.228753794118863,NA,50
"Annual","CAMBODIA_SURINAME","CAMBODIA","SURINAME","Within",0.0913101135654705,NA,50
"Annual","CAMBODIA_TAIWAN","CAMBODIA","TAIWAN","Within",0.472530960737725,NA,50
"Annual","CAMBODIA_THAILAND","CAMBODIA","THAILAND","Within",0.733490365331718,NA,50
"Annual","CAMBODIA_TRINIDAD AND TOBAGO","CAMBODIA","TRINIDAD AND TOBAGO","Within",0.378434032506171,NA,50
"Annual","CAMBODIA_VANUATU","CAMBODIA","VANUATU","Between",0.143640622405404,NA,50
"Annual","CAMBODIA_VENEZUELA","CAMBODIA","VENEZUELA","Within",0.159607908613255,NA,50
"Annual","CAMBODIA_VIET NAM","CAMBODIA","VIET NAM","Within",0.609376296286937,NA,50
"Annual","CHINA_COLOMBIA","CHINA","COLOMBIA","Within",0.106598097793942,NA,50
"Annual","CHINA_COSTA RICA","CHINA","COSTA RICA","Within",0.393053559123769,NA,50
"Annual","CHINA_DOMINICAN REPUBLIC","CHINA","DOMINICAN REPUBLIC","Within",0.347976959482753,NA,50
"Annual","CHINA_ECUADOR","CHINA","ECUADOR","Between",0.0840315371915074,NA,50
"Annual","CHINA_EL SALVADOR","CHINA","EL SALVADOR","Within",0.39938672397634,NA,50
"Annual","CHINA_FIJI","CHINA","FIJI","Between",0.0581389362718762,NA,50
"Annual","CHINA_FRENCH GUIANA","CHINA","FRENCH GUIANA","Within",0.0632835882420369,NA,50
"Annual","CHINA_FRENCH POLYNESIA","CHINA","FRENCH POLYNESIA","Between",0.111379671053143,NA,50
"Annual","CHINA_GUADELOUPE","CHINA","GUADELOUPE","Within",0.335936156991825,NA,50
"Annual","CHINA_GUATEMALA","CHINA","GUATEMALA","Within",0.439070566309323,NA,50
"Annual","CHINA_GUYANA","CHINA","GUYANA","Within",0.184844106012751,NA,50
"Annual","CHINA_HONDURAS","CHINA","HONDURAS","Within",0.32265098021898,NA,50
"Annual","CHINA_INDIA","CHINA","INDIA","Within",0.526664446627954,NA,50
"Annual","CHINA_INDONESIA","CHINA","INDONESIA","Within",0.0657605265246093,NA,50
"Annual","CHINA_JAMAICA","CHINA","JAMAICA","Within",0.28931197228361,NA,50
"Annual","CHINA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","CHINA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.525224571834503,NA,50
"Annual","CHINA_MALAYSIA","CHINA","MALAYSIA","Within",0.23338034894531,NA,50
"Annual","CHINA_MALDIVES","CHINA","MALDIVES","Between",0.203525682944441,NA,50
"Annual","CHINA_MARTINIQUE","CHINA","MARTINIQUE","Within",0.212288900405897,NA,50
"Annual","CHINA_MEXICO","CHINA","MEXICO","Within",0.59745395245236,NA,50
"Annual","CHINA_MYANMAR","CHINA","MYANMAR","Within",0.45436695079431,NA,50
"Annual","CHINA_NEW CALEDONIA","CHINA","NEW CALEDONIA","Between",0.0485836057416548,NA,50
"Annual","CHINA_NICARAGUA","CHINA","NICARAGUA","Within",0.525106568896825,NA,50
"Annual","CHINA_PALAU","CHINA","PALAU","Within",0.151620890099517,NA,50
"Annual","CHINA_PANAMA","CHINA","PANAMA","Within",0.374152434950263,NA,50
"Annual","CHINA_PARAGUAY","CHINA","PARAGUAY","Between",0.0928079787532801,NA,50
"Annual","CHINA_PERU","CHINA","PERU","Between",0.0543156903381378,NA,50
"Annual","CHINA_PHILIPPINES","CHINA","PHILIPPINES","Within",0.525307766977676,NA,50
"Annual","CHINA_PUERTO RICO","CHINA","PUERTO RICO","Within",0.344629437799099,NA,50
"Annual","CHINA_SINGAPORE","CHINA","SINGAPORE","Within",0.355981612289496,NA,50
"Annual","CHINA_SRI LANKA","CHINA","SRI LANKA","Within",0.200045066872783,NA,50
"Annual","CHINA_SURINAME","CHINA","SURINAME","Within",0.16174461827383,NA,50
"Annual","CHINA_TAIWAN","CHINA","TAIWAN","Within",0.629428697547383,NA,50
"Annual","CHINA_THAILAND","CHINA","THAILAND","Within",0.46945942919341,NA,50
"Annual","CHINA_TRINIDAD AND TOBAGO","CHINA","TRINIDAD AND TOBAGO","Within",0.48932578319002,NA,50
"Annual","CHINA_VANUATU","CHINA","VANUATU","Between",0.0902928446754077,NA,50
"Annual","CHINA_VENEZUELA","CHINA","VENEZUELA","Within",0.215767859259626,NA,50
"Annual","CHINA_VIET NAM","CHINA","VIET NAM","Within",0.605453363230956,NA,50
"Annual","COLOMBIA_COSTA RICA","COLOMBIA","COSTA RICA","Within",0.138461981683195,NA,50
"Annual","COLOMBIA_DOMINICAN REPUBLIC","COLOMBIA","DOMINICAN REPUBLIC","Within",0.196186005480517,NA,50
"Annual","COLOMBIA_ECUADOR","COLOMBIA","ECUADOR","Between",0.2094030394086,NA,50
"Annual","COLOMBIA_EL SALVADOR","COLOMBIA","EL SALVADOR","Within",0.142154375012278,NA,50
"Annual","COLOMBIA_FIJI","COLOMBIA","FIJI","Between",0.221796586245819,NA,50
"Annual","COLOMBIA_FRENCH GUIANA","COLOMBIA","FRENCH GUIANA","Within",0.269564938542149,NA,50
"Annual","COLOMBIA_FRENCH POLYNESIA","COLOMBIA","FRENCH POLYNESIA","Between",0.176685296732905,NA,50
"Annual","COLOMBIA_GUADELOUPE","COLOMBIA","GUADELOUPE","Within",0.176169511229603,NA,50
"Annual","COLOMBIA_GUATEMALA","COLOMBIA","GUATEMALA","Within",0.143187635225319,NA,50
"Annual","COLOMBIA_GUYANA","COLOMBIA","GUYANA","Within",0.168385447458575,NA,50
"Annual","COLOMBIA_HONDURAS","COLOMBIA","HONDURAS","Within",0.19862078624186,NA,50
"Annual","COLOMBIA_INDIA","COLOMBIA","INDIA","Within",0.129200060162703,NA,50
"Annual","COLOMBIA_INDONESIA","COLOMBIA","INDONESIA","Within",0.295168044391384,NA,50
"Annual","COLOMBIA_JAMAICA","COLOMBIA","JAMAICA","Within",0.21532222508895,NA,50
"Annual","COLOMBIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","COLOMBIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.15490197955219,NA,50
"Annual","COLOMBIA_MALAYSIA","COLOMBIA","MALAYSIA","Within",0.191665772244229,NA,50
"Annual","COLOMBIA_MALDIVES","COLOMBIA","MALDIVES","Between",0.16771675700488,NA,50
"Annual","COLOMBIA_MARTINIQUE","COLOMBIA","MARTINIQUE","Within",0.197061314199591,NA,50
"Annual","COLOMBIA_MEXICO","COLOMBIA","MEXICO","Within",0.120791642275804,NA,50
"Annual","COLOMBIA_MYANMAR","COLOMBIA","MYANMAR","Within",0.155059812698738,NA,50
"Annual","COLOMBIA_NEW CALEDONIA","COLOMBIA","NEW CALEDONIA","Between",0.259146635039065,NA,50
"Annual","COLOMBIA_NICARAGUA","COLOMBIA","NICARAGUA","Within",0.120588321640606,NA,50
"Annual","COLOMBIA_PALAU","COLOMBIA","PALAU","Within",0.22249216540336,NA,50
"Annual","COLOMBIA_PANAMA","COLOMBIA","PANAMA","Within",0.125426642942187,NA,50
"Annual","COLOMBIA_PARAGUAY","COLOMBIA","PARAGUAY","Between",0.247195930450303,NA,50
"Annual","COLOMBIA_PERU","COLOMBIA","PERU","Between",0.218134886838379,NA,50
"Annual","COLOMBIA_PHILIPPINES","COLOMBIA","PHILIPPINES","Within",0.159351808774178,NA,50
"Annual","COLOMBIA_PUERTO RICO","COLOMBIA","PUERTO RICO","Within",0.195968391073505,NA,50
"Annual","COLOMBIA_SINGAPORE","COLOMBIA","SINGAPORE","Within",0.225466611682357,NA,50
"Annual","COLOMBIA_SRI LANKA","COLOMBIA","SRI LANKA","Within",0.233743524168369,NA,50
"Annual","COLOMBIA_SURINAME","COLOMBIA","SURINAME","Within",0.192722207859765,NA,50
"Annual","COLOMBIA_TAIWAN","COLOMBIA","TAIWAN","Within",0.0749064918335446,NA,50
"Annual","COLOMBIA_THAILAND","COLOMBIA","THAILAND","Within",0.166474031426525,NA,50
"Annual","COLOMBIA_TRINIDAD AND TOBAGO","COLOMBIA","TRINIDAD AND TOBAGO","Within",0.139865121214992,NA,50
"Annual","COLOMBIA_VANUATU","COLOMBIA","VANUATU","Between",0.197940104956619,NA,50
"Annual","COLOMBIA_VENEZUELA","COLOMBIA","VENEZUELA","Within",0.197012962499813,NA,50
"Annual","COLOMBIA_VIET NAM","COLOMBIA","VIET NAM","Within",0.142072120661757,NA,50
"Annual","COSTA RICA_DOMINICAN REPUBLIC","COSTA RICA","DOMINICAN REPUBLIC","Within",0.297056891369599,NA,50
"Annual","COSTA RICA_ECUADOR","COSTA RICA","ECUADOR","Between",0.213424048483585,NA,50
"Annual","COSTA RICA_EL SALVADOR","COSTA RICA","EL SALVADOR","Within",0.399746125492788,NA,50
"Annual","COSTA RICA_FIJI","COSTA RICA","FIJI","Between",0.0824174626221943,NA,50
"Annual","COSTA RICA_FRENCH GUIANA","COSTA RICA","FRENCH GUIANA","Within",0.0970476174190143,NA,50
"Annual","COSTA RICA_FRENCH POLYNESIA","COSTA RICA","FRENCH POLYNESIA","Between",0.12125907563417,NA,50
"Annual","COSTA RICA_GUADELOUPE","COSTA RICA","GUADELOUPE","Within",0.250708734262995,NA,50
"Annual","COSTA RICA_GUATEMALA","COSTA RICA","GUATEMALA","Within",0.412831469454761,NA,50
"Annual","COSTA RICA_GUYANA","COSTA RICA","GUYANA","Within",0.213726207946059,NA,50
"Annual","COSTA RICA_HONDURAS","COSTA RICA","HONDURAS","Within",0.337085907808847,NA,50
"Annual","COSTA RICA_INDIA","COSTA RICA","INDIA","Within",0.36564456647145,NA,50
"Annual","COSTA RICA_INDONESIA","COSTA RICA","INDONESIA","Within",0.0899924881726753,NA,50
"Annual","COSTA RICA_JAMAICA","COSTA RICA","JAMAICA","Within",0.237942882300533,NA,50
"Annual","COSTA RICA_LAO PEOPLE'S DEMOCRATIC REPUBLIC","COSTA RICA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.4697005268428,NA,50
"Annual","COSTA RICA_MALAYSIA","COSTA RICA","MALAYSIA","Within",0.260944668027263,NA,50
"Annual","COSTA RICA_MALDIVES","COSTA RICA","MALDIVES","Between",0.247273847918167,NA,50
"Annual","COSTA RICA_MARTINIQUE","COSTA RICA","MARTINIQUE","Within",0.144393235614859,NA,50
"Annual","COSTA RICA_MEXICO","COSTA RICA","MEXICO","Within",0.415729415772221,NA,50
"Annual","COSTA RICA_MYANMAR","COSTA RICA","MYANMAR","Within",0.405854557220628,NA,50
"Annual","COSTA RICA_NEW CALEDONIA","COSTA RICA","NEW CALEDONIA","Between",0.0962369598065502,NA,50
"Annual","COSTA RICA_NICARAGUA","COSTA RICA","NICARAGUA","Within",0.392198807209022,NA,50
"Annual","COSTA RICA_PALAU","COSTA RICA","PALAU","Within",0.163299062384648,NA,50
"Annual","COSTA RICA_PANAMA","COSTA RICA","PANAMA","Within",0.399893239903071,NA,50
"Annual","COSTA RICA_PARAGUAY","COSTA RICA","PARAGUAY","Between",0.0931015571364216,NA,50
"Annual","COSTA RICA_PERU","COSTA RICA","PERU","Between",0.0844482182532091,NA,50
"Annual","COSTA RICA_PHILIPPINES","COSTA RICA","PHILIPPINES","Within",0.391812822607518,NA,50
"Annual","COSTA RICA_PUERTO RICO","COSTA RICA","PUERTO RICO","Within",0.248918017220204,NA,50
"Annual","COSTA RICA_SINGAPORE","COSTA RICA","SINGAPORE","Within",0.344638607968475,NA,50
"Annual","COSTA RICA_SRI LANKA","COSTA RICA","SRI LANKA","Within",0.196244024374783,NA,50
"Annual","COSTA RICA_SURINAME","COSTA RICA","SURINAME","Within",0.120126154209997,NA,50
"Annual","COSTA RICA_TAIWAN","COSTA RICA","TAIWAN","Within",0.420015018651099,NA,50
"Annual","COSTA RICA_THAILAND","COSTA RICA","THAILAND","Within",0.486550628308336,NA,50
"Annual","COSTA RICA_TRINIDAD AND TOBAGO","COSTA RICA","TRINIDAD AND TOBAGO","Within",0.333786919367157,NA,50
"Annual","COSTA RICA_VANUATU","COSTA RICA","VANUATU","Between",0.164902264171258,NA,50
"Annual","COSTA RICA_VENEZUELA","COSTA RICA","VENEZUELA","Within",0.211568142403656,NA,50
"Annual","COSTA RICA_VIET NAM","COSTA RICA","VIET NAM","Within",0.443070953036168,NA,50
"Annual","DOMINICAN REPUBLIC_ECUADOR","DOMINICAN REPUBLIC","ECUADOR","Between",0.0946760367873959,NA,50
"Annual","DOMINICAN REPUBLIC_EL SALVADOR","DOMINICAN REPUBLIC","EL SALVADOR","Within",0.299540739934176,NA,50
"Annual","DOMINICAN REPUBLIC_FIJI","DOMINICAN REPUBLIC","FIJI","Between",0.120891289765829,NA,50
"Annual","DOMINICAN REPUBLIC_FRENCH GUIANA","DOMINICAN REPUBLIC","FRENCH GUIANA","Within",0.141336141634754,NA,50
"Annual","DOMINICAN REPUBLIC_FRENCH POLYNESIA","DOMINICAN REPUBLIC","FRENCH POLYNESIA","Between",0.142269468970012,NA,50
"Annual","DOMINICAN REPUBLIC_GUADELOUPE","DOMINICAN REPUBLIC","GUADELOUPE","Within",0.300470784263785,NA,50
"Annual","DOMINICAN REPUBLIC_GUATEMALA","DOMINICAN REPUBLIC","GUATEMALA","Within",0.314541900253153,NA,50
"Annual","DOMINICAN REPUBLIC_GUYANA","DOMINICAN REPUBLIC","GUYANA","Within",0.185550761735018,NA,50
"Annual","DOMINICAN REPUBLIC_HONDURAS","DOMINICAN REPUBLIC","HONDURAS","Within",0.284382350779471,NA,50
"Annual","DOMINICAN REPUBLIC_INDIA","DOMINICAN REPUBLIC","INDIA","Within",0.328721522843603,NA,50
"Annual","DOMINICAN REPUBLIC_INDONESIA","DOMINICAN REPUBLIC","INDONESIA","Within",0.13151573198526,NA,50
"Annual","DOMINICAN REPUBLIC_JAMAICA","DOMINICAN REPUBLIC","JAMAICA","Within",0.388310467864312,NA,50
"Annual","DOMINICAN REPUBLIC_LAO PEOPLE'S DEMOCRATIC REPUBLIC","DOMINICAN REPUBLIC","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.318043196195293,NA,50
"Annual","DOMINICAN REPUBLIC_MALAYSIA","DOMINICAN REPUBLIC","MALAYSIA","Within",0.22370804325797,NA,50
"Annual","DOMINICAN REPUBLIC_MALDIVES","DOMINICAN REPUBLIC","MALDIVES","Between",0.26194566613841,NA,50
"Annual","DOMINICAN REPUBLIC_MARTINIQUE","DOMINICAN REPUBLIC","MARTINIQUE","Within",0.243244519193242,NA,50
"Annual","DOMINICAN REPUBLIC_MEXICO","DOMINICAN REPUBLIC","MEXICO","Within",0.339463415658097,NA,50
"Annual","DOMINICAN REPUBLIC_MYANMAR","DOMINICAN REPUBLIC","MYANMAR","Within",0.272618461820342,NA,50
"Annual","DOMINICAN REPUBLIC_NEW CALEDONIA","DOMINICAN REPUBLIC","NEW CALEDONIA","Between",0.12799582837523,NA,50
"Annual","DOMINICAN REPUBLIC_NICARAGUA","DOMINICAN REPUBLIC","NICARAGUA","Within",0.384232626826991,NA,50
"Annual","DOMINICAN REPUBLIC_PALAU","DOMINICAN REPUBLIC","PALAU","Within",0.239995287512932,NA,50
"Annual","DOMINICAN REPUBLIC_PANAMA","DOMINICAN REPUBLIC","PANAMA","Within",0.345886764034676,NA,50
"Annual","DOMINICAN REPUBLIC_PARAGUAY","DOMINICAN REPUBLIC","PARAGUAY","Between",0.165276415303689,NA,50
"Annual","DOMINICAN REPUBLIC_PERU","DOMINICAN REPUBLIC","PERU","Between",0.0869978803428915,NA,50
"Annual","DOMINICAN REPUBLIC_PHILIPPINES","DOMINICAN REPUBLIC","PHILIPPINES","Within",0.343181339878193,NA,50
"Annual","DOMINICAN REPUBLIC_PUERTO RICO","DOMINICAN REPUBLIC","PUERTO RICO","Within",0.338496681302951,NA,50
"Annual","DOMINICAN REPUBLIC_SINGAPORE","DOMINICAN REPUBLIC","SINGAPORE","Within",0.285399257627318,NA,50
"Annual","DOMINICAN REPUBLIC_SRI LANKA","DOMINICAN REPUBLIC","SRI LANKA","Within",0.180416981363179,NA,50
"Annual","DOMINICAN REPUBLIC_SURINAME","DOMINICAN REPUBLIC","SURINAME","Within",0.226076567129757,NA,50
"Annual","DOMINICAN REPUBLIC_TAIWAN","DOMINICAN REPUBLIC","TAIWAN","Within",0.358484489971596,NA,50
"Annual","DOMINICAN REPUBLIC_THAILAND","DOMINICAN REPUBLIC","THAILAND","Within",0.282342194606677,NA,50
"Annual","DOMINICAN REPUBLIC_TRINIDAD AND TOBAGO","DOMINICAN REPUBLIC","TRINIDAD AND TOBAGO","Within",0.353167569302457,NA,50
"Annual","DOMINICAN REPUBLIC_VANUATU","DOMINICAN REPUBLIC","VANUATU","Between",0.154387371331847,NA,50
"Annual","DOMINICAN REPUBLIC_VENEZUELA","DOMINICAN REPUBLIC","VENEZUELA","Within",0.247411291713172,NA,50
"Annual","DOMINICAN REPUBLIC_VIET NAM","DOMINICAN REPUBLIC","VIET NAM","Within",0.373898156863771,NA,50
"Annual","ECUADOR_EL SALVADOR","ECUADOR","EL SALVADOR","Between",0.231338789384964,NA,50
"Annual","ECUADOR_FIJI","ECUADOR","FIJI","Within",0.308638344434662,NA,50
"Annual","ECUADOR_FRENCH GUIANA","ECUADOR","FRENCH GUIANA","Between",0.314657824611803,NA,50
"Annual","ECUADOR_FRENCH POLYNESIA","ECUADOR","FRENCH POLYNESIA","Within",0.200734129895785,NA,50
"Annual","ECUADOR_GUADELOUPE","ECUADOR","GUADELOUPE","Between",0.110927131643125,NA,50
"Annual","ECUADOR_GUATEMALA","ECUADOR","GUATEMALA","Between",0.182464001721623,NA,50
"Annual","ECUADOR_GUYANA","ECUADOR","GUYANA","Between",0.213131923125723,NA,50
"Annual","ECUADOR_HONDURAS","ECUADOR","HONDURAS","Between",0.185710590590622,NA,50
"Annual","ECUADOR_INDIA","ECUADOR","INDIA","Between",0.0869870506057391,NA,50
"Annual","ECUADOR_INDONESIA","ECUADOR","INDONESIA","Between",0.327842654085432,NA,50
"Annual","ECUADOR_JAMAICA","ECUADOR","JAMAICA","Between",0.0845100332850863,NA,50
"Annual","ECUADOR_LAO PEOPLE'S DEMOCRATIC REPUBLIC","ECUADOR","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Between",0.205882815499813,NA,50
"Annual","ECUADOR_MALAYSIA","ECUADOR","MALAYSIA","Between",0.178284338730952,NA,50
"Annual","ECUADOR_MALDIVES","ECUADOR","MALDIVES","Within",0.191976080620395,NA,50
"Annual","ECUADOR_MARTINIQUE","ECUADOR","MARTINIQUE","Between",0.195755260728292,NA,50
"Annual","ECUADOR_MEXICO","ECUADOR","MEXICO","Between",0.121456784136952,NA,50
"Annual","ECUADOR_MYANMAR","ECUADOR","MYANMAR","Between",0.230672047503953,NA,50
"Annual","ECUADOR_NEW CALEDONIA","ECUADOR","NEW CALEDONIA","Within",0.260019165559779,NA,50
"Annual","ECUADOR_NICARAGUA","ECUADOR","NICARAGUA","Between",0.111851112247963,NA,50
"Annual","ECUADOR_PALAU","ECUADOR","PALAU","Between",0.18994519979029,NA,50
"Annual","ECUADOR_PANAMA","ECUADOR","PANAMA","Between",0.113123226240808,NA,50
"Annual","ECUADOR_PARAGUAY","ECUADOR","PARAGUAY","Within",0.234520729623518,NA,50
"Annual","ECUADOR_PERU","ECUADOR","PERU","Within",0.393725859277825,NA,50
"Annual","ECUADOR_PHILIPPINES","ECUADOR","PHILIPPINES","Between",0.143803334947643,NA,50
"Annual","ECUADOR_PUERTO RICO","ECUADOR","PUERTO RICO","Between",0.0983356891892608,NA,50
"Annual","ECUADOR_SINGAPORE","ECUADOR","SINGAPORE","Between",0.178916297350827,NA,50
"Annual","ECUADOR_SRI LANKA","ECUADOR","SRI LANKA","Between",0.180733468455072,NA,50
"Annual","ECUADOR_SURINAME","ECUADOR","SURINAME","Between",0.176445978677408,NA,50
"Annual","ECUADOR_TAIWAN","ECUADOR","TAIWAN","Between",0.0863977982035805,NA,50
"Annual","ECUADOR_THAILAND","ECUADOR","THAILAND","Between",0.233665078787479,NA,50
"Annual","ECUADOR_TRINIDAD AND TOBAGO","ECUADOR","TRINIDAD AND TOBAGO","Between",0.0645776255500101,NA,50
"Annual","ECUADOR_VANUATU","ECUADOR","VANUATU","Within",0.241065393056265,NA,50
"Annual","ECUADOR_VENEZUELA","ECUADOR","VENEZUELA","Between",0.146880511498135,NA,50
"Annual","ECUADOR_VIET NAM","ECUADOR","VIET NAM","Between",0.114904472371109,NA,50
"Annual","EL SALVADOR_FIJI","EL SALVADOR","FIJI","Between",0.119901104342702,NA,50
"Annual","EL SALVADOR_FRENCH GUIANA","EL SALVADOR","FRENCH GUIANA","Within",0.125033849427139,NA,50
"Annual","EL SALVADOR_FRENCH POLYNESIA","EL SALVADOR","FRENCH POLYNESIA","Between",0.108229198646226,NA,50
"Annual","EL SALVADOR_GUADELOUPE","EL SALVADOR","GUADELOUPE","Within",0.213658439709397,NA,50
"Annual","EL SALVADOR_GUATEMALA","EL SALVADOR","GUATEMALA","Within",0.443525411379377,NA,50
"Annual","EL SALVADOR_GUYANA","EL SALVADOR","GUYANA","Within",0.237363171629923,NA,50
"Annual","EL SALVADOR_HONDURAS","EL SALVADOR","HONDURAS","Within",0.333655740512827,NA,50
"Annual","EL SALVADOR_INDIA","EL SALVADOR","INDIA","Within",0.363208663269429,NA,50
"Annual","EL SALVADOR_INDONESIA","EL SALVADOR","INDONESIA","Within",0.0902250217202086,NA,50
"Annual","EL SALVADOR_JAMAICA","EL SALVADOR","JAMAICA","Within",0.227228529918296,NA,50
"Annual","EL SALVADOR_LAO PEOPLE'S DEMOCRATIC REPUBLIC","EL SALVADOR","LAO PEOPLE'S DEMOCRATIC REPUBLIC","Within",0.483950430494143,NA,50
"Annual","EL SALVADOR_MALAYSIA","EL SALVADOR","MALAYSIA","Within",0.249853080784173,NA,50
"Annual","EL SALVADOR_MALDIVES","EL SALVADOR","MALDIVES","Between",0.284939619533696,NA,50
"Annual","EL SALVADOR_MARTINIQUE","EL SALVADOR","MARTINIQUE","Within",0.089102471952886,NA,50
"Annual","EL SALVADOR_MEXICO","EL SALVADOR","MEXICO","Within",0.446232560735655,NA,50
"Annual","EL SALVADOR_MYANMAR","EL SALVADOR","MYANMAR","Within",0.472522680483612,NA,50
"Annual","EL SALVADOR_NEW CALEDONIA","EL SALVADOR","NEW CALEDONIA","Between",0.0888744485778522,NA,50
"Annual","EL SALVADOR_NICARAGUA","EL SALVADOR","NICARAGUA","Within",0.41188931089706,NA,50
"Annual","EL SALVADOR_PALAU","EL SALVADOR","PALAU","Within",0.187238264469266,NA,50
"Annual","EL SALVADOR_PANAMA","EL SALVADOR","PANAMA","Within",0.326682004348277,NA,50
"Annual","EL SALVADOR_PARAGUAY","EL SALVADOR","PARAGUAY","Between",0.0559934346815439,NA,50
"Annual","EL SALVADOR_PERU","EL SALVADOR","PERU","Between",0.10863660437279,NA,50
"Annual","EL SALVADOR_PHILIPPINES","EL SALVADOR","PHILIPPINES","Within",0.445829021669113,NA,50
"Annual","EL SALVADOR_PUERTO RICO","EL SALVADOR","PUERTO RICO","Within",0.249235523427627,NA,50
"Annual","EL SALVADOR_SINGAPORE","EL SALVADOR","SINGAPORE","Within",0.396603420431601,NA,50
"Annual","EL SALVADOR_SRI LANKA","EL SALVADOR","SRI LANKA","Within",0.229576661839697,NA,50
"Annual","EL SALVADOR_SURINAME","EL SALVADOR","SURINAME","Within",0.122124495663414,NA,50
"Annual","EL SALVADOR_TAIWAN","EL SALVADOR","TAIWAN","Within",0.450045781160744,NA,50
"Annual","EL SALVADOR_THAILAND","EL SALVADOR","THAILAND","Within",0.50329881051952,NA,50
"Annual","EL SALVADOR_TRINIDAD AND TOBAGO","EL SALVADOR","TRINIDAD AND TOBAGO","Within",0.312938694920648,NA,50
"Annual","EL SALVADOR_VANUATU","EL SALVADOR","VANUATU","Between",0.154929865628556,NA,50
"Annual","EL SALVADOR_VENEZUELA","EL SALVADOR","VENEZUELA","Within",0.188224471372916,NA,50
