"Cycle","hemisphere_pairing","pair_id","mean_sync"
"Multiannual","Between","FIJI_MARTINIQUE",0.0884676538171974
"Multiannual","Between","FIJI_MEXICO",0.136473855032182
"Multiannual","Between","FIJI_MYANMAR",0.273793064735114
"Multiannual","Between","FIJI_NICARAGUA",0.239596036846447
"Multiannual","Between","FIJI_PANAMA",0.17727402138401
"Multiannual","Between","FIJI_PHILIPPINES",0.234810432267904
"Multiannual","Between","FIJI_PUERTO RICO",0.213500364408713
"Multiannual","Between","FIJI_SINGAPORE",0.235619222720944
"Multiannual","Between","FIJI_SRI LANKA",0.125728877089983
"Multiannual","Between","FIJI_SURINAME",0.219556289305649
"Multiannual","Between","FIJI_TAIWAN",0.228659990702853
"Multiannual","Between","FIJI_THAILAND",0.252338414245879
"Multiannual","Between","FIJI_TRINIDAD AND TOBAGO",0.177253163222481
"Multiannual","Between","FIJI_VENEZUELA",0.162248237919719
"Multiannual","Between","FIJI_VIET NAM",0.273093256106721
"Multiannual","Between","FRENCH GUIANA_FRENCH POLYNESIA",0.356852594346977
"Multiannual","Between","FRENCH GUIANA_MALDIVES",0.112185192770798
"Multiannual","Between","FRENCH GUIANA_NEW CALEDONIA",0.246720366125287
"Multiannual","Between","FRENCH GUIANA_PARAGUAY",0.235260692197117
"Multiannual","Between","FRENCH GUIANA_PERU",0.280038766771171
"Multiannual","Between","FRENCH GUIANA_VANUATU",0.122054095456616
"Multiannual","Between","FRENCH POLYNESIA_GUADELOUPE",0.278260862503568
"Multiannual","Between","FRENCH POLYNESIA_GUATEMALA",0.250027410323971
"Multiannual","Between","FRENCH POLYNESIA_GUYANA",0.271233729290567
"Multiannual","Between","FRENCH POLYNESIA_HONDURAS",0.266791073720848
"Multiannual","Between","FRENCH POLYNESIA_INDIA",0.219747737348015
"Multiannual","Between","FRENCH POLYNESIA_INDONESIA",0.380608422543961
"Multiannual","Between","FRENCH POLYNESIA_JAMAICA",0.223652958745443
"Multiannual","Between","FRENCH POLYNESIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.247523647648757
"Multiannual","Between","FRENCH POLYNESIA_MALAYSIA",0.336533493902973
"Multiannual","Between","FRENCH POLYNESIA_MARTINIQUE",0.365870296380832
"Multiannual","Between","FRENCH POLYNESIA_MEXICO",0.328518458424116
"Multiannual","Between","FRENCH POLYNESIA_MYANMAR",0.240932912501449
"Multiannual","Between","FRENCH POLYNESIA_NICARAGUA",0.263469943951437
"Multiannual","Between","FRENCH POLYNESIA_PANAMA",0.256097911629876
"Multiannual","Between","FRENCH POLYNESIA_PHILIPPINES",0.326917806223971
"Multiannual","Between","FRENCH POLYNESIA_PUERTO RICO",0.269507910308089
"Multiannual","Between","FRENCH POLYNESIA_SINGAPORE",0.396725563433548
"Multiannual","Between","FRENCH POLYNESIA_SRI LANKA",0.200340713592119
"Multiannual","Between","FRENCH POLYNESIA_SURINAME",0.196363236009012
"Multiannual","Between","FRENCH POLYNESIA_TAIWAN",0.195944805081527
"Multiannual","Between","FRENCH POLYNESIA_THAILAND",0.345207275784533
"Multiannual","Between","FRENCH POLYNESIA_TRINIDAD AND TOBAGO",0.23671492229061
"Multiannual","Between","FRENCH POLYNESIA_VENEZUELA",0.32650822631163
"Multiannual","Between","FRENCH POLYNESIA_VIET NAM",0.295453452631598
"Multiannual","Between","GUADELOUPE_MALDIVES",0.120458257262727
"Multiannual","Between","GUADELOUPE_NEW CALEDONIA",0.204149063800135
"Multiannual","Between","GUADELOUPE_PARAGUAY",0.351046292347681
"Multiannual","Between","GUADELOUPE_PERU",0.191055270019977
"Multiannual","Between","GUADELOUPE_VANUATU",0.185287557155887
"Multiannual","Between","GUATEMALA_MALDIVES",0.181829721603883
"Multiannual","Between","GUATEMALA_NEW CALEDONIA",0.212535464090526
"Multiannual","Between","GUATEMALA_PARAGUAY",0.267542965707535
"Multiannual","Between","GUATEMALA_PERU",0.164173532070701
"Multiannual","Between","GUATEMALA_VANUATU",0.124589000874403
"Multiannual","Between","GUYANA_MALDIVES",0.350075741133557
"Multiannual","Between","GUYANA_NEW CALEDONIA",0.119077582362019
"Multiannual","Between","GUYANA_PARAGUAY",0.274530547872191
"Multiannual","Between","GUYANA_PERU",0.202759346214942
"Multiannual","Between","GUYANA_VANUATU",0.152004173763729
"Multiannual","Between","HONDURAS_MALDIVES",0.228823785954446
"Multiannual","Between","HONDURAS_NEW CALEDONIA",0.250837809974679
"Multiannual","Between","HONDURAS_PARAGUAY",0.27906970790737
"Multiannual","Between","HONDURAS_PERU",0.147838381135814
"Multiannual","Between","HONDURAS_VANUATU",0.202136036775275
"Multiannual","Between","INDIA_MALDIVES",0.20733174294419
"Multiannual","Between","INDIA_NEW CALEDONIA",0.281692172668455
"Multiannual","Between","INDIA_PARAGUAY",0.159741568191456
"Multiannual","Between","INDIA_PERU",0.245874822110034
"Multiannual","Between","INDIA_VANUATU",0.187148235873728
"Multiannual","Between","INDONESIA_MALDIVES",0.277096632220154
"Multiannual","Between","INDONESIA_NEW CALEDONIA",0.198633334330863
"Multiannual","Between","INDONESIA_PARAGUAY",0.208777654921077
"Multiannual","Between","INDONESIA_PERU",0.228663272276135
"Multiannual","Between","INDONESIA_VANUATU",0.161474985563756
"Multiannual","Between","JAMAICA_MALDIVES",0.279675469459104
"Multiannual","Between","JAMAICA_NEW CALEDONIA",0.237631380671141
"Multiannual","Between","JAMAICA_PARAGUAY",0.283275427226907
"Multiannual","Between","JAMAICA_PERU",0.161384538181032
"Multiannual","Between","JAMAICA_VANUATU",0.167962092888092
"Multiannual","Between","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MALDIVES",0.214205789490395
"Multiannual","Between","LAO PEOPLE'S DEMOCRATIC REPUBLIC_NEW CALEDONIA",0.355114089798884
"Multiannual","Between","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PARAGUAY",0.17911129053558
"Multiannual","Between","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PERU",0.175348608843663
"Multiannual","Between","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VANUATU",0.301263849015607
"Multiannual","Between","MALAYSIA_MALDIVES",0.281760220465897
"Multiannual","Between","MALAYSIA_NEW CALEDONIA",0.166941796669329
"Multiannual","Between","MALAYSIA_PARAGUAY",0.136049681536048
"Multiannual","Between","MALAYSIA_PERU",0.238897946174244
"Multiannual","Between","MALAYSIA_VANUATU",0.264706707134894
"Multiannual","Between","MALDIVES_MARTINIQUE",0.0866485377659262
"Multiannual","Between","MALDIVES_MEXICO",0.16075777426992
"Multiannual","Between","MALDIVES_MYANMAR",0.184933925215125
"Multiannual","Between","MALDIVES_NICARAGUA",0.366685289585728
"Multiannual","Between","MALDIVES_PANAMA",0.305180790135795
"Multiannual","Between","MALDIVES_PHILIPPINES",0.396515661312427
"Multiannual","Between","MALDIVES_PUERTO RICO",0.157547809601543
"Multiannual","Between","MALDIVES_SINGAPORE",0.272981059533852
"Multiannual","Between","MALDIVES_SRI LANKA",0.224624556562161
"Multiannual","Between","MALDIVES_SURINAME",0.316195083937234
"Multiannual","Between","MALDIVES_TAIWAN",0.303283965099553
"Multiannual","Between","MALDIVES_THAILAND",0.327075124179196
"Multiannual","Between","MALDIVES_TRINIDAD AND TOBAGO",0.244674150731558
"Multiannual","Between","MALDIVES_VENEZUELA",0.204653440892366
"Multiannual","Between","MALDIVES_VIET NAM",0.351280265934318
"Multiannual","Between","MARTINIQUE_NEW CALEDONIA",0.168357301849002
"Multiannual","Between","MARTINIQUE_PARAGUAY",0.288596921165614
"Multiannual","Between","MARTINIQUE_PERU",0.276242513882991
"Multiannual","Between","MARTINIQUE_VANUATU",0.165947794140642
"Multiannual","Between","MEXICO_NEW CALEDONIA",0.193386998019085
"Multiannual","Between","MEXICO_PARAGUAY",0.325301211400262
"Multiannual","Between","MEXICO_PERU",0.276761476878269
"Multiannual","Between","MEXICO_VANUATU",0.0933629289564191
"Multiannual","Between","MYANMAR_NEW CALEDONIA",0.284669556337888
"Multiannual","Between","MYANMAR_PARAGUAY",0.121977323122035
"Multiannual","Between","MYANMAR_PERU",0.136314735889564
"Multiannual","Between","MYANMAR_VANUATU",0.363734724662408
"Multiannual","Between","NEW CALEDONIA_NICARAGUA",0.239906758276428
"Multiannual","Between","NEW CALEDONIA_PANAMA",0.158124914050758
"Multiannual","Between","NEW CALEDONIA_PHILIPPINES",0.199972640222991
"Multiannual","Between","NEW CALEDONIA_PUERTO RICO",0.130513558106111
"Multiannual","Between","NEW CALEDONIA_SINGAPORE",0.159040094316765
"Multiannual","Between","NEW CALEDONIA_SRI LANKA",0.194453454115357
"Multiannual","Between","NEW CALEDONIA_SURINAME",0.172769944921126
"Multiannual","Between","NEW CALEDONIA_TAIWAN",0.164039166717332
"Multiannual","Between","NEW CALEDONIA_THAILAND",0.22021461875788
"Multiannual","Between","NEW CALEDONIA_TRINIDAD AND TOBAGO",0.184842147190979
"Multiannual","Between","NEW CALEDONIA_VENEZUELA",0.205274632973133
"Multiannual","Between","NEW CALEDONIA_VIET NAM",0.352188691173987
"Multiannual","Between","NICARAGUA_PARAGUAY",0.264356116474794
"Multiannual","Between","NICARAGUA_PERU",0.194715299850645
"Multiannual","Between","NICARAGUA_VANUATU",0.240849341536456
"Multiannual","Between","PANAMA_PARAGUAY",0.25532920740878
"Multiannual","Between","PANAMA_PERU",0.163271065615327
"Multiannual","Between","PANAMA_VANUATU",0.263048895015806
"Multiannual","Between","PARAGUAY_PHILIPPINES",0.187940644585049
"Multiannual","Between","PARAGUAY_PUERTO RICO",0.180518473997378
"Multiannual","Between","PARAGUAY_SINGAPORE",0.127257929350317
"Multiannual","Between","PARAGUAY_SRI LANKA",0.157860654066644
"Multiannual","Between","PARAGUAY_SURINAME",0.329086637350154
"Multiannual","Between","PARAGUAY_TAIWAN",0.379238040886134
"Multiannual","Between","PARAGUAY_THAILAND",0.211414891936212
"Multiannual","Between","PARAGUAY_TRINIDAD AND TOBAGO",0.13437957270216
"Multiannual","Between","PARAGUAY_VENEZUELA",0.119364888542146
"Multiannual","Between","PARAGUAY_VIET NAM",0.108932409911878
"Multiannual","Between","PERU_PHILIPPINES",0.152882438988326
"Multiannual","Between","PERU_PUERTO RICO",0.187324243867936
"Multiannual","Between","PERU_SINGAPORE",0.208391721343616
"Multiannual","Between","PERU_SRI LANKA",0.31320415836359
"Multiannual","Between","PERU_SURINAME",0.244007631028138
"Multiannual","Between","PERU_TAIWAN",0.157844141759516
"Multiannual","Between","PERU_THAILAND",0.200580306390788
"Multiannual","Between","PERU_TRINIDAD AND TOBAGO",0.217600039944913
"Multiannual","Between","PERU_VENEZUELA",0.075264080600571
"Multiannual","Between","PERU_VIET NAM",0.250258336488373
"Multiannual","Between","PHILIPPINES_VANUATU",0.160699801452164
"Multiannual","Between","PUERTO RICO_VANUATU",0.230420542931021
"Multiannual","Between","SINGAPORE_VANUATU",0.19176296694914
"Multiannual","Between","SRI LANKA_VANUATU",0.176030286516355
"Multiannual","Between","SURINAME_VANUATU",0.112750533620477
"Multiannual","Between","TAIWAN_VANUATU",0.23749193842558
"Multiannual","Between","THAILAND_VANUATU",0.214102849633353
"Multiannual","Between","TRINIDAD AND TOBAGO_VANUATU",0.180984706410567
"Multiannual","Between","VANUATU_VENEZUELA",0.237956137235504
"Multiannual","Between","VANUATU_VIET NAM",0.181160447221633
"Multiannual","Within","ARGENTINA_AUSTRALIA",0.223940906440144
"Multiannual","Within","ARGENTINA_BOLIVIA",0.331956890914738
"Multiannual","Within","ARGENTINA_BRAZIL",0.185523650740082
"Multiannual","Within","ARGENTINA_ECUADOR",0.275813974111792
"Multiannual","Within","ARGENTINA_FIJI",0.225908011916701
"Multiannual","Within","ARGENTINA_FRENCH POLYNESIA",0.24687060620804
"Multiannual","Within","ARGENTINA_MALDIVES",0.321082290556245
"Multiannual","Within","ARGENTINA_NEW CALEDONIA",0.209982820401593
"Multiannual","Within","ARGENTINA_PARAGUAY",0.351288726474704
"Multiannual","Within","ARGENTINA_PERU",0.182788797372943
"Multiannual","Within","ARGENTINA_VANUATU",0.0924699857824437
"Multiannual","Within","AUSTRALIA_BOLIVIA",0.236020530989217
"Multiannual","Within","AUSTRALIA_BRAZIL",0.234918662551646
"Multiannual","Within","AUSTRALIA_ECUADOR",0.183891838982641
"Multiannual","Within","AUSTRALIA_FIJI",0.269324228355599
"Multiannual","Within","AUSTRALIA_FRENCH POLYNESIA",0.293689836087369
"Multiannual","Within","AUSTRALIA_MALDIVES",0.350358279781915
"Multiannual","Within","AUSTRALIA_NEW CALEDONIA",0.271648301156582
"Multiannual","Within","AUSTRALIA_PARAGUAY",0.188335607758822
"Multiannual","Within","AUSTRALIA_PERU",0.172860168369495
"Multiannual","Within","AUSTRALIA_VANUATU",0.300929148618892
"Multiannual","Within","BANGLADESH_BARBADOS",0.0857238047893517
"Multiannual","Within","BANGLADESH_CAMBODIA",0.279945329707725
"Multiannual","Within","BANGLADESH_CHINA",0.328197659629796
"Multiannual","Within","BANGLADESH_COLOMBIA",0.220957791905224
"Multiannual","Within","BANGLADESH_COSTA RICA",0.279051990675002
"Multiannual","Within","BANGLADESH_DOMINICAN REPUBLIC",0.26346615832725
"Multiannual","Within","BANGLADESH_EL SALVADOR",0.26024985992697
"Multiannual","Within","BANGLADESH_FRENCH GUIANA",0.183635765064874
"Multiannual","Within","BANGLADESH_GUADELOUPE",0.24271126425226
"Multiannual","Within","BANGLADESH_GUATEMALA",0.246734180642571
"Multiannual","Within","BANGLADESH_GUYANA",0.230617157509498
"Multiannual","Within","BANGLADESH_HONDURAS",0.231247463205919
"Multiannual","Within","BANGLADESH_INDIA",0.259694678574177
"Multiannual","Within","BANGLADESH_INDONESIA",0.252716824826767
"Multiannual","Within","BANGLADESH_JAMAICA",0.24116491911979
"Multiannual","Within","BANGLADESH_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.270772615330492
"Multiannual","Within","BANGLADESH_MALAYSIA",0.224615329216066
"Multiannual","Within","BANGLADESH_MARTINIQUE",0.241542039631497
"Multiannual","Within","BANGLADESH_MEXICO",0.312893670172149
"Multiannual","Within","BANGLADESH_MYANMAR",0.110131804159693
"Multiannual","Within","BANGLADESH_NICARAGUA",0.342235727272156
"Multiannual","Within","BANGLADESH_PANAMA",0.357810411064707
"Multiannual","Within","BANGLADESH_PHILIPPINES",0.280579196925167
"Multiannual","Within","BANGLADESH_PUERTO RICO",0.0789435407403764
"Multiannual","Within","BANGLADESH_SINGAPORE",0.207551265610275
"Multiannual","Within","BANGLADESH_SRI LANKA",0.397945816996113
"Multiannual","Within","BANGLADESH_SURINAME",0.24913252490206
"Multiannual","Within","BANGLADESH_TAIWAN",0.233789062159697
"Multiannual","Within","BANGLADESH_THAILAND",0.233283942199938
"Multiannual","Within","BANGLADESH_TRINIDAD AND TOBAGO",0.114460783069929
"Multiannual","Within","BANGLADESH_VENEZUELA",0.0936710865481493
"Multiannual","Within","BANGLADESH_VIET NAM",0.217649699824861
"Multiannual","Within","BARBADOS_CAMBODIA",0.262861346774329
"Multiannual","Within","BARBADOS_CHINA",0.222735526706575
"Multiannual","Within","BARBADOS_COLOMBIA",0.357055198465566
"Multiannual","Within","BARBADOS_COSTA RICA",0.250968634157071
"Multiannual","Within","BARBADOS_DOMINICAN REPUBLIC",0.274572630789461
"Multiannual","Within","BARBADOS_EL SALVADOR",0.255846672982948
"Multiannual","Within","BARBADOS_FRENCH GUIANA",0.381265641701135
"Multiannual","Within","BARBADOS_GUADELOUPE",0.348253837830001
"Multiannual","Within","BARBADOS_GUATEMALA",0.277003990253867
"Multiannual","Within","BARBADOS_GUYANA",0.17650644660465
"Multiannual","Within","BARBADOS_HONDURAS",0.350034554138668
"Multiannual","Within","BARBADOS_INDIA",0.201005269571266
"Multiannual","Within","BARBADOS_INDONESIA",0.282569697993837
"Multiannual","Within","BARBADOS_JAMAICA",0.359560426050686
"Multiannual","Within","BARBADOS_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.292891161525656
"Multiannual","Within","BARBADOS_MALAYSIA",0.252148218757303
"Multiannual","Within","BARBADOS_MARTINIQUE",0.383310495698091
"Multiannual","Within","BARBADOS_MEXICO",0.269252258592679
"Multiannual","Within","BARBADOS_MYANMAR",0.184468159355882
"Multiannual","Within","BARBADOS_NICARAGUA",0.37636432242766
"Multiannual","Within","BARBADOS_PANAMA",0.184841130012273
"Multiannual","Within","BARBADOS_PHILIPPINES",0.130498271565825
"Multiannual","Within","BARBADOS_PUERTO RICO",0.302963619753657
"Multiannual","Within","BARBADOS_SINGAPORE",0.306473488346859
"Multiannual","Within","BARBADOS_SRI LANKA",0.121731145970774
"Multiannual","Within","BARBADOS_SURINAME",0.292381005178848
"Multiannual","Within","BARBADOS_TAIWAN",0.159331918833506
"Multiannual","Within","BARBADOS_THAILAND",0.234986781282238
"Multiannual","Within","BARBADOS_TRINIDAD AND TOBAGO",0.374160760069292
"Multiannual","Within","BARBADOS_VENEZUELA",0.269446762242896
"Multiannual","Within","BARBADOS_VIET NAM",0.209860018229376
"Multiannual","Within","BOLIVIA_BRAZIL",0.271007419232439
"Multiannual","Within","BOLIVIA_ECUADOR",0.268822463194273
"Multiannual","Within","BOLIVIA_FIJI",0.182990171721054
"Multiannual","Within","BOLIVIA_FRENCH POLYNESIA",0.192067999522081
"Multiannual","Within","BOLIVIA_MALDIVES",0.219075652123161
"Multiannual","Within","BOLIVIA_NEW CALEDONIA",0.134991716858528
"Multiannual","Within","BOLIVIA_PARAGUAY",0.189820485939618
"Multiannual","Within","BOLIVIA_PERU",0.176034677195575
"Multiannual","Within","BOLIVIA_VANUATU",0.168567668944669
"Multiannual","Within","BRAZIL_ECUADOR",0.369808167145654
"Multiannual","Within","BRAZIL_FIJI",0.107386747073658
"Multiannual","Within","BRAZIL_FRENCH POLYNESIA",0.288436465532128
"Multiannual","Within","BRAZIL_MALDIVES",0.254314684805529
"Multiannual","Within","BRAZIL_NEW CALEDONIA",0.128813728013409
"Multiannual","Within","BRAZIL_PARAGUAY",0.277006060916334
"Multiannual","Within","BRAZIL_PERU",0.19506332171751
"Multiannual","Within","BRAZIL_VANUATU",0.1352616641386
"Multiannual","Within","CAMBODIA_CHINA",0.284034640997811
"Multiannual","Within","CAMBODIA_COLOMBIA",0.408685378771438
"Multiannual","Within","CAMBODIA_COSTA RICA",0.223041687087885
"Multiannual","Within","CAMBODIA_DOMINICAN REPUBLIC",0.445017712936504
"Multiannual","Within","CAMBODIA_EL SALVADOR",0.256642559601301
"Multiannual","Within","CAMBODIA_FRENCH GUIANA",0.275999815657515
"Multiannual","Within","CAMBODIA_GUADELOUPE",0.285878478316169
"Multiannual","Within","CAMBODIA_GUATEMALA",0.23313142201217
"Multiannual","Within","CAMBODIA_GUYANA",0.265698171759119
"Multiannual","Within","CAMBODIA_HONDURAS",0.272491086668767
"Multiannual","Within","CAMBODIA_INDIA",0.257721508135305
"Multiannual","Within","CAMBODIA_INDONESIA",0.340983730402787
"Multiannual","Within","CAMBODIA_JAMAICA",0.495926538789226
"Multiannual","Within","CAMBODIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.409098025448788
"Multiannual","Within","CAMBODIA_MALAYSIA",0.359005277502631
"Multiannual","Within","CAMBODIA_MARTINIQUE",0.389804279507951
"Multiannual","Within","CAMBODIA_MEXICO",0.355739534003797
"Multiannual","Within","CAMBODIA_MYANMAR",0.167382338114011
"Multiannual","Within","CAMBODIA_NICARAGUA",0.317162434742502
"Multiannual","Within","CAMBODIA_PANAMA",0.191506816255462
"Multiannual","Within","CAMBODIA_PHILIPPINES",0.374280911736956
"Multiannual","Within","CAMBODIA_PUERTO RICO",0.190994878806586
"Multiannual","Within","CAMBODIA_SINGAPORE",0.358011048148434
"Multiannual","Within","CAMBODIA_SRI LANKA",0.231230473157316
"Multiannual","Within","CAMBODIA_SURINAME",0.356548480344782
"Multiannual","Within","CAMBODIA_TAIWAN",0.285809827936034
"Multiannual","Within","CAMBODIA_THAILAND",0.439948915906026
"Multiannual","Within","CAMBODIA_TRINIDAD AND TOBAGO",0.198594533020704
"Multiannual","Within","CAMBODIA_VENEZUELA",0.186279509934654
"Multiannual","Within","CAMBODIA_VIET NAM",0.509345634259186
"Multiannual","Within","CHINA_COLOMBIA",0.34462084356873
"Multiannual","Within","CHINA_COSTA RICA",0.200732989563565
"Multiannual","Within","CHINA_DOMINICAN REPUBLIC",0.302689892107949
"Multiannual","Within","CHINA_EL SALVADOR",0.347134745297265
"Multiannual","Within","CHINA_FRENCH GUIANA",0.183826181882096
"Multiannual","Within","CHINA_GUADELOUPE",0.351132451882059
"Multiannual","Within","CHINA_GUATEMALA",0.372329335653285
"Multiannual","Within","CHINA_GUYANA",0.243233042611309
"Multiannual","Within","CHINA_HONDURAS",0.420117397598766
"Multiannual","Within","CHINA_INDIA",0.228834442844372
"Multiannual","Within","CHINA_INDONESIA",0.23316297189756
"Multiannual","Within","CHINA_JAMAICA",0.374348455447092
"Multiannual","Within","CHINA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.342028824179644
"Multiannual","Within","CHINA_MALAYSIA",0.325218894338708
"Multiannual","Within","CHINA_MARTINIQUE",0.222125742432656
"Multiannual","Within","CHINA_MEXICO",0.302837789924628
"Multiannual","Within","CHINA_MYANMAR",0.269178451931737
"Multiannual","Within","CHINA_NICARAGUA",0.303766201810896
"Multiannual","Within","CHINA_PANAMA",0.33744312777319
"Multiannual","Within","CHINA_PHILIPPINES",0.221197601514605
"Multiannual","Within","CHINA_PUERTO RICO",0.173152178399436
"Multiannual","Within","CHINA_SINGAPORE",0.201940321363744
"Multiannual","Within","CHINA_SRI LANKA",0.293578628938102
"Multiannual","Within","CHINA_SURINAME",0.25451196646925
"Multiannual","Within","CHINA_TAIWAN",0.384155623325027
"Multiannual","Within","CHINA_THAILAND",0.351078997114538
"Multiannual","Within","CHINA_TRINIDAD AND TOBAGO",0.21180141696182
"Multiannual","Within","CHINA_VENEZUELA",0.219603833218593
"Multiannual","Within","CHINA_VIET NAM",0.204699739216466
"Multiannual","Within","COLOMBIA_COSTA RICA",0.27765324925079
"Multiannual","Within","COLOMBIA_DOMINICAN REPUBLIC",0.548735896539491
"Multiannual","Within","COLOMBIA_EL SALVADOR",0.323850156557487
"Multiannual","Within","COLOMBIA_FRENCH GUIANA",0.309826763925793
"Multiannual","Within","COLOMBIA_GUADELOUPE",0.401212278926492
"Multiannual","Within","COLOMBIA_GUATEMALA",0.411138796202889
"Multiannual","Within","COLOMBIA_GUYANA",0.318193065728384
"Multiannual","Within","COLOMBIA_HONDURAS",0.47874391554888
"Multiannual","Within","COLOMBIA_INDIA",0.245619212194822
"Multiannual","Within","COLOMBIA_INDONESIA",0.483677133308501
"Multiannual","Within","COLOMBIA_JAMAICA",0.486917936139193
"Multiannual","Within","COLOMBIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.347005834551289
"Multiannual","Within","COLOMBIA_MALAYSIA",0.453485938836106
"Multiannual","Within","COLOMBIA_MARTINIQUE",0.400203753308568
"Multiannual","Within","COLOMBIA_MEXICO",0.431258749790178
"Multiannual","Within","COLOMBIA_MYANMAR",0.181915853053478
"Multiannual","Within","COLOMBIA_NICARAGUA",0.361560430677683
"Multiannual","Within","COLOMBIA_PANAMA",0.269967406365607
"Multiannual","Within","COLOMBIA_PHILIPPINES",0.398572782850905
"Multiannual","Within","COLOMBIA_PUERTO RICO",0.25879613168025
"Multiannual","Within","COLOMBIA_SINGAPORE",0.375504558373609
"Multiannual","Within","COLOMBIA_SRI LANKA",0.190397053141996
"Multiannual","Within","COLOMBIA_SURINAME",0.305611030010989
"Multiannual","Within","COLOMBIA_TAIWAN",0.310388554064132
"Multiannual","Within","COLOMBIA_THAILAND",0.331951613293992
"Multiannual","Within","COLOMBIA_TRINIDAD AND TOBAGO",0.390578134974238
"Multiannual","Within","COLOMBIA_VENEZUELA",0.214622649620426
"Multiannual","Within","COLOMBIA_VIET NAM",0.346300149498665
"Multiannual","Within","COSTA RICA_DOMINICAN REPUBLIC",0.285820160488248
"Multiannual","Within","COSTA RICA_EL SALVADOR",0.308983732195486
"Multiannual","Within","COSTA RICA_FRENCH GUIANA",0.234767969676584
"Multiannual","Within","COSTA RICA_GUADELOUPE",0.279578679917766
"Multiannual","Within","COSTA RICA_GUATEMALA",0.294110259154563
"Multiannual","Within","COSTA RICA_GUYANA",0.26841187086236
"Multiannual","Within","COSTA RICA_HONDURAS",0.264164645380882
"Multiannual","Within","COSTA RICA_INDIA",0.197676698230019
"Multiannual","Within","COSTA RICA_INDONESIA",0.301799813947276
"Multiannual","Within","COSTA RICA_JAMAICA",0.276010444802369
"Multiannual","Within","COSTA RICA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.303948040974572
"Multiannual","Within","COSTA RICA_MALAYSIA",0.293857978049719
"Multiannual","Within","COSTA RICA_MARTINIQUE",0.315683276450068
"Multiannual","Within","COSTA RICA_MEXICO",0.275626098995533
"Multiannual","Within","COSTA RICA_MYANMAR",0.20230661370943
"Multiannual","Within","COSTA RICA_NICARAGUA",0.313354813111542
"Multiannual","Within","COSTA RICA_PANAMA",0.346511967838186
"Multiannual","Within","COSTA RICA_PHILIPPINES",0.285835696789694
"Multiannual","Within","COSTA RICA_PUERTO RICO",0.236230500752377
"Multiannual","Within","COSTA RICA_SINGAPORE",0.286373114119234
"Multiannual","Within","COSTA RICA_SRI LANKA",0.231320821482328
"Multiannual","Within","COSTA RICA_SURINAME",0.17000075128119
"Multiannual","Within","COSTA RICA_TAIWAN",0.207463504823524
"Multiannual","Within","COSTA RICA_THAILAND",0.291050168571854
"Multiannual","Within","COSTA RICA_TRINIDAD AND TOBAGO",0.135939954031087
"Multiannual","Within","COSTA RICA_VENEZUELA",0.269349569044202
"Multiannual","Within","COSTA RICA_VIET NAM",0.19366544836112
"Multiannual","Within","DOMINICAN REPUBLIC_EL SALVADOR",0.365206066859222
"Multiannual","Within","DOMINICAN REPUBLIC_FRENCH GUIANA",0.312755866541214
"Multiannual","Within","DOMINICAN REPUBLIC_GUADELOUPE",0.303620337890069
"Multiannual","Within","DOMINICAN REPUBLIC_GUATEMALA",0.369416046302824
"Multiannual","Within","DOMINICAN REPUBLIC_GUYANA",0.309874223111696
"Multiannual","Within","DOMINICAN REPUBLIC_HONDURAS",0.442701976654492
"Multiannual","Within","DOMINICAN REPUBLIC_INDIA",0.187113899218701
"Multiannual","Within","DOMINICAN REPUBLIC_INDONESIA",0.420179907457031
"Multiannual","Within","DOMINICAN REPUBLIC_JAMAICA",0.465366614175746
"Multiannual","Within","DOMINICAN REPUBLIC_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.406384205102278
"Multiannual","Within","DOMINICAN REPUBLIC_MALAYSIA",0.393162416984763
"Multiannual","Within","DOMINICAN REPUBLIC_MARTINIQUE",0.357756250429459
"Multiannual","Within","DOMINICAN REPUBLIC_MEXICO",0.399093885291158
"Multiannual","Within","DOMINICAN REPUBLIC_MYANMAR",0.209915304196119
"Multiannual","Within","DOMINICAN REPUBLIC_NICARAGUA",0.370567857612589
"Multiannual","Within","DOMINICAN REPUBLIC_PANAMA",0.242234371168979
"Multiannual","Within","DOMINICAN REPUBLIC_PHILIPPINES",0.453028462791123
"Multiannual","Within","DOMINICAN REPUBLIC_PUERTO RICO",0.258032165357304
"Multiannual","Within","DOMINICAN REPUBLIC_SINGAPORE",0.360292125648228
"Multiannual","Within","DOMINICAN REPUBLIC_SRI LANKA",0.234246482250432
"Multiannual","Within","DOMINICAN REPUBLIC_SURINAME",0.240905997481738
"Multiannual","Within","DOMINICAN REPUBLIC_TAIWAN",0.317043052673218
"Multiannual","Within","DOMINICAN REPUBLIC_THAILAND",0.334608628520052
