Original_Index,Country,WHO_Region,Year,Cases,Deaths,DALY_2015_GHE,Population_1000s
2861,Slovakia,EURO,2010,0,,,5404294
2862,Slovakia,EURO,2011,0,,,5409847
2863,Slovakia,EURO,2012,3,,,5417070
2864,Slovakia,EURO,2013,4,,,5425130
2865,Slovakia,EURO,2014,0,,,5432841
3450,Wallis and Futuna,WPRO,1990,,,0,13878
3451,Wallis and Futuna,WPRO,1991,11,,,13912
3452,Wallis and Futuna,WPRO,1992,0,,,13955
3453,Wallis and Futuna,WPRO,1993,0,0,,14014
3454,Wallis and Futuna,WPRO,1994,0,,,14075
3455,Wallis and Futuna,WPRO,1995,5,,,14142
3456,Wallis and Futuna,WPRO,1996,0,,,14211
3457,Wallis and Futuna,WPRO,1997,0,,,14280
3458,Wallis and Futuna,WPRO,1998,395,0,,14354
3459,Wallis and Futuna,WPRO,1999,160,0,,14428
3460,Wallis and Futuna,WPRO,2000,0,0,,14500
3461,Wallis and Futuna,WPRO,2001,0,0,,14563
3462,Wallis and Futuna,WPRO,2002,0,,,14622
3463,Wallis and Futuna,WPRO,2003,2798,2,,14651
3464,Wallis and Futuna,WPRO,2004,41,0,,14643
3465,Wallis and Futuna,WPRO,2005,0,0,,14568
3466,Wallis and Futuna,WPRO,2006,0,0,,14434
3467,Wallis and Futuna,WPRO,2007,0,0,,14229
3468,Wallis and Futuna,WPRO,2008,124,0,,13984
3469,Wallis and Futuna,WPRO,2009,13,0,,13706
3470,Wallis and Futuna,WPRO,2010,0,0,,13428
3471,Wallis and Futuna,WPRO,2011,0,0,,13129
3472,Wallis and Futuna,WPRO,2012,0,0,,12836
3473,Wallis and Futuna,WPRO,2013,,,,12551
3474,Wallis and Futuna,WPRO,2014,,,,12285
755,Croatia,EURO,1990,,,0,4776372
756,Croatia,EURO,1991,,,,4760003
757,Croatia,EURO,1992,,,,4732862
758,Croatia,EURO,1993,,,,4697535
759,Croatia,EURO,1994,,,,4657802
760,Croatia,EURO,1995,,,,4616763
761,Croatia,EURO,1996,,,,4574887
762,Croatia,EURO,1997,,,,4532399
763,Croatia,EURO,1998,,,,4491902
764,Croatia,EURO,1999,,,,4456433
765,Croatia,EURO,2000,,,,4428072
766,Croatia,EURO,2001,,,,4408080
767,Croatia,EURO,2002,,,,4395819
768,Croatia,EURO,2003,,,,4388946
769,Croatia,EURO,2004,,,,4383920
770,Croatia,EURO,2005,,,,4378057
771,Croatia,EURO,2006,,,,4370699
772,Croatia,EURO,2007,,,,4362266
773,Croatia,EURO,2008,,,,4352428
774,Croatia,EURO,2009,,,,4341084
775,Croatia,EURO,2010,,,,4328153
776,Croatia,EURO,2011,,,,4313371
777,Croatia,EURO,2012,0,,,4296526
778,Croatia,EURO,2013,0,,,4277806
779,Croatia,EURO,2014,0,,,4257533
581,Cayman Islands,PAHO,1990,0,0,0,25010
582,Cayman Islands,PAHO,1991,0,0,,26213
583,Cayman Islands,PAHO,1992,0,0,,27404
584,Cayman Islands,PAHO,1993,0,0,,28646
585,Cayman Islands,PAHO,1994,0,0,,30055
586,Cayman Islands,PAHO,1995,1,0,,31672
587,Cayman Islands,PAHO,1996,0,0,,33536
588,Cayman Islands,PAHO,1997,0,0,,35597
589,Cayman Islands,PAHO,1998,2,0,,37740
590,Cayman Islands,PAHO,1999,1,0,,39808
591,Cayman Islands,PAHO,2000,0,0,,41687
592,Cayman Islands,PAHO,2001,0,0,,43316
593,Cayman Islands,PAHO,2002,1,0,,44738
594,Cayman Islands,PAHO,2003,1,0,,46028
595,Cayman Islands,PAHO,2004,0,0,,47299
596,Cayman Islands,PAHO,2005,1,0,,48622
597,Cayman Islands,PAHO,2006,0,0,,50031
598,Cayman Islands,PAHO,2007,10,0,,51483
599,Cayman Islands,PAHO,2008,1,0,,52926
600,Cayman Islands,PAHO,2009,0,0,,54279
601,Cayman Islands,PAHO,2010,8,0,,55507
602,Cayman Islands,PAHO,2011,2,0,,56579
603,Cayman Islands,PAHO,2012,53,0,,57523
604,Cayman Islands,PAHO,2013,69,0,,58371
605,Cayman Islands,PAHO,2014,124,0,,59172
59,Antigua and Barbuda,PAHO,1990,1,0,0,66696
60,Antigua and Barbuda,PAHO,1991,1,0,,67307
61,Antigua and Barbuda,PAHO,1992,0,0,,68427
62,Antigua and Barbuda,PAHO,1993,0,0,,69938
63,Antigua and Barbuda,PAHO,1994,0,0,,71719
64,Antigua and Barbuda,PAHO,1995,56,0,,73619
65,Antigua and Barbuda,PAHO,1996,12,0,,75628
66,Antigua and Barbuda,PAHO,1997,7,0,,77739
67,Antigua and Barbuda,PAHO,1998,4,0,,79851
68,Antigua and Barbuda,PAHO,1999,2,0,,81831
69,Antigua and Barbuda,PAHO,2000,8,0,0,83584
70,Antigua and Barbuda,PAHO,2001,20,0,,85057
71,Antigua and Barbuda,PAHO,2002,5,0,,86266
72,Antigua and Barbuda,PAHO,2003,0,0,,87293
73,Antigua and Barbuda,PAHO,2004,0,0,,88257
74,Antigua and Barbuda,PAHO,2005,0,0,0,89253
75,Antigua and Barbuda,PAHO,2006,0,0,,90301
76,Antigua and Barbuda,PAHO,2007,0,0,,91381
77,Antigua and Barbuda,PAHO,2008,17,0,,92478
78,Antigua and Barbuda,PAHO,2009,0,0,,93581
79,Antigua and Barbuda,PAHO,2010,3,0,0,94661
80,Antigua and Barbuda,PAHO,2011,7,0,,95719
81,Antigua and Barbuda,PAHO,2012,10,0,,96777
82,Antigua and Barbuda,PAHO,2013,3,0,,97824
83,Antigua and Barbuda,PAHO,2014,37,0,,98875
407,Bolivia (Plurinational State of),PAHO,1990,40642,0,0,6856244
408,Bolivia (Plurinational State of),PAHO,1991,97397,0,,6992521
409,Bolivia (Plurinational State of),PAHO,1992,3501,0,,7131707
410,Bolivia (Plurinational State of),PAHO,1993,6915,0,,7273825
411,Bolivia (Plurinational State of),PAHO,1994,54453,0,,7418861
412,Bolivia (Plurinational State of),PAHO,1995,7,0,,7566714
413,Bolivia (Plurinational State of),PAHO,1996,52,0,,7717443
414,Bolivia (Plurinational State of),PAHO,1997,539,0,,7870855
415,Bolivia (Plurinational State of),PAHO,1998,49,0,,8026254
416,Bolivia (Plurinational State of),PAHO,1999,43,0,,8182712
417,Bolivia (Plurinational State of),PAHO,2000,73,0,300,8339512
418,Bolivia (Plurinational State of),PAHO,2001,176,0,,8496375
419,Bolivia (Plurinational State of),PAHO,2002,890,1,,8653345
420,Bolivia (Plurinational State of),PAHO,2003,6454,6,,8810420
421,Bolivia (Plurinational State of),PAHO,2004,7340,0,,8967741
422,Bolivia (Plurinational State of),PAHO,2005,4443,0,700,9125409
423,Bolivia (Plurinational State of),PAHO,2006,2040,1,,9283334
424,Bolivia (Plurinational State of),PAHO,2007,7332,1,,9441444
425,Bolivia (Plurinational State of),PAHO,2008,3181,0,,9599855
426,Bolivia (Plurinational State of),PAHO,2009,84047,25,,9758748
427,Bolivia (Plurinational State of),PAHO,2010,9918,0,1100,9918242
428,Bolivia (Plurinational State of),PAHO,2011,26681,47,,10078343
429,Bolivia (Plurinational State of),PAHO,2012,49336,37,,10239004
430,Bolivia (Plurinational State of),PAHO,2013,13050,8,,10400264
431,Bolivia (Plurinational State of),PAHO,2014,26560,0,,10562159
1306,Guatemala,PAHO,1990,5757,0,0,9263813
1307,Guatemala,PAHO,1991,10968,0,,9483270
1308,Guatemala,PAHO,1992,1286,0,,9708544
1309,Guatemala,PAHO,1993,1907,0,,9938692
1310,Guatemala,PAHO,1994,2872,1,,10172297
1311,Guatemala,PAHO,1995,3980,0,,10408489
1312,Guatemala,PAHO,1996,3679,0,,10646674
1313,Guatemala,PAHO,1997,5379,0,,10887634
1314,Guatemala,PAHO,1998,4651,0,,11133501
1315,Guatemala,PAHO,1999,3615,1,,11387203
1316,Guatemala,PAHO,2000,8964,9,1600,11650743
1317,Guatemala,PAHO,2001,4508,2,,11924946
1318,Guatemala,PAHO,2002,7599,6,,12208848
1319,Guatemala,PAHO,2003,6706,3,,12500478
1320,Guatemala,PAHO,2004,6352,4,,12796925
1321,Guatemala,PAHO,2005,6341,1,1600,13096028
1322,Guatemala,PAHO,2006,2428,1,,13397008
1323,Guatemala,PAHO,2007,5886,4,,13700286
1324,Guatemala,PAHO,2008,3230,0,,14006366
1325,Guatemala,PAHO,2009,10438,28,,14316208
1326,Guatemala,PAHO,2010,17045,41,10500,14630417
1327,Guatemala,PAHO,2011,2565,9,,14948919
1328,Guatemala,PAHO,2012,9547,17,,15271056
1329,Guatemala,PAHO,2013,11860,8,,15596214
1330,Guatemala,PAHO,2014,19791,13,,15923559
1828,Maldives,SEARO,1990,0,0,0,223215
1829,Maldives,SEARO,1991,0,0,,229754
1830,Maldives,SEARO,1992,0,0,,236190
1831,Maldives,SEARO,1993,0,0,,242459
1832,Maldives,SEARO,1994,0,0,,248433
1833,Maldives,SEARO,1995,0,0,,254082
1834,Maldives,SEARO,1996,0,0,,259327
1835,Maldives,SEARO,1997,0,0,,264275
1836,Maldives,SEARO,1998,2000,0,,269206
1837,Maldives,SEARO,1999,105,1,,274484
1838,Maldives,SEARO,2000,180,1,400,280384
1839,Maldives,SEARO,2001,73,0,,287027
1840,Maldives,SEARO,2002,27,1,,294341
1841,Maldives,SEARO,2003,38,0,,302209
1842,Maldives,SEARO,2004,742,3,,310423
1843,Maldives,SEARO,2005,1126,0,300,318836
1844,Maldives,SEARO,2006,2836,10,,327371
1845,Maldives,SEARO,2007,1680,3,,336070
1846,Maldives,SEARO,2008,1815,3,,345054
1847,Maldives,SEARO,2009,774,2,,354501
1848,Maldives,SEARO,2010,920,2,300,364511
1849,Maldives,SEARO,2011,2909,12,,375131
1850,Maldives,SEARO,2012,1083,1,,386203
1851,Maldives,SEARO,2013,681,1,,397397
1852,Maldives,SEARO,2014,738,2,,408247
1538,Ireland,EURO,1990,,,0,3569257
1539,Ireland,EURO,1991,,,,3576375
1540,Ireland,EURO,1992,,,,3588594
1541,Ireland,EURO,1993,,,,3605665
1542,Ireland,EURO,1994,,,,3626799
1543,Ireland,EURO,1995,,,,3651545
1544,Ireland,EURO,1996,,,,3679849
1545,Ireland,EURO,1997,,,,3712464
1546,Ireland,EURO,1998,,,,3750570
1547,Ireland,EURO,1999,,,,3795699
1548,Ireland,EURO,2000,,,,3848776
1549,Ireland,EURO,2001,,,,3909293
1550,Ireland,EURO,2002,,,,3976288
1551,Ireland,EURO,2003,,,,4049547
1552,Ireland,EURO,2004,,,,4128749
1553,Ireland,EURO,2005,,,,4212977
1554,Ireland,EURO,2006,,,,4303370
1555,Ireland,EURO,2007,,,,4398073
1556,Ireland,EURO,2008,0,,,4489589
1557,Ireland,EURO,2009,0,,,4568064
1558,Ireland,EURO,2010,0,,,4626928
1559,Ireland,EURO,2011,0,,,4662579
1560,Ireland,EURO,2012,5,,,4678117
1561,Ireland,EURO,2013,4,,,4681967
1562,Ireland,EURO,2014,14,,,4686347
262,Barbados,PAHO,1990,236,0,0,260374
263,Barbados,PAHO,1991,21,0,,261275
264,Barbados,PAHO,1992,4,0,,262184
265,Barbados,PAHO,1993,55,0,,263089
266,Barbados,PAHO,1994,114,0,,264015
267,Barbados,PAHO,1995,976,1,,264959
268,Barbados,PAHO,1996,130,0,,265942
269,Barbados,PAHO,1997,199,2,,266945
270,Barbados,PAHO,1998,852,0,,267950
271,Barbados,PAHO,1999,688,4,,268922
272,Barbados,PAHO,2000,744,0,100,269847
273,Barbados,PAHO,2001,1015,0,,270685
274,Barbados,PAHO,2002,740,0,,271478
275,Barbados,PAHO,2003,557,0,,272258
276,Barbados,PAHO,2004,349,0,,273091
277,Barbados,PAHO,2005,320,0,100,274009
278,Barbados,PAHO,2006,1,0,,275039
279,Barbados,PAHO,2007,0,0,,276150
280,Barbados,PAHO,2008,1,0,,277319
281,Barbados,PAHO,2009,55,0,,278470
282,Barbados,PAHO,2010,2917,4,200,279569
283,Barbados,PAHO,2011,745,2,,280601
284,Barbados,PAHO,2012,1445,1,,281585
285,Barbados,PAHO,2013,2848,4,,282509
286,Barbados,PAHO,2014,2689,0,,283385
3218,Tuvalu,WPRO,1990,,,0,9003
3219,Tuvalu,WPRO,1991,19,,,9053
3220,Tuvalu,WPRO,1992,811,,,9109
3221,Tuvalu,WPRO,1993,0,,,9156
3222,Tuvalu,WPRO,1994,0,,,9190
3223,Tuvalu,WPRO,1995,0,,,9230
3224,Tuvalu,WPRO,1996,0,,,9256
3225,Tuvalu,WPRO,1997,0,,,9277
3226,Tuvalu,WPRO,1998,2,,,9306
3227,Tuvalu,WPRO,1999,0,,,9345
3228,Tuvalu,WPRO,2000,0,,,9420
3229,Tuvalu,WPRO,2001,0,,,9512
3230,Tuvalu,WPRO,2002,0,,,9635
3231,Tuvalu,WPRO,2003,0,,,9767
3232,Tuvalu,WPRO,2004,0,0,,9894
3233,Tuvalu,WPRO,2005,0,0,,10027
3234,Tuvalu,WPRO,2006,0,0,,10137
3235,Tuvalu,WPRO,2007,0,0,,10243
3236,Tuvalu,WPRO,2008,0,0,,10340
3237,Tuvalu,WPRO,2009,0,0,,10441
3238,Tuvalu,WPRO,2010,0,0,,10531
3239,Tuvalu,WPRO,2011,0,0,,10628
3240,Tuvalu,WPRO,2012,0,0,,10725
3241,Tuvalu,WPRO,2013,,,,10819
3242,Tuvalu,WPRO,2014,,,,10908
552,Canada,PAHO,1990,0,0,0,27692680
553,Canada,PAHO,1991,0,0,,28044606
554,Canada,PAHO,1992,0,0,,28384350
555,Canada,PAHO,1993,0,0,,28711303
556,Canada,PAHO,1994,0,0,,29026188
557,Canada,PAHO,1995,0,0,,29330073
558,Canada,PAHO,1996,0,0,,29622132
559,Canada,PAHO,1997,0,0,,29903150
560,Canada,PAHO,1998,0,0,,30178134
561,Canada,PAHO,1999,0,0,,30453884
562,Canada,PAHO,2000,0,0,,30735773
563,Canada,PAHO,2001,0,0,,31024732
564,Canada,PAHO,2002,0,0,,31320889
565,Canada,PAHO,2003,0,0,,31627806
566,Canada,PAHO,2004,0,0,,31949417
567,Canada,PAHO,2005,0,0,,32287980
568,Canada,PAHO,2006,0,0,,32645483
569,Canada,PAHO,2007,0,0,,33019932
570,Canada,PAHO,2008,0,0,,33404548
571,Canada,PAHO,2009,0,0,,33789831
572,Canada,PAHO,2010,0,0,,34168668
573,Canada,PAHO,2011,0,0,,34538622
574,Canada,PAHO,2012,0,0,,34900705
575,Canada,PAHO,2013,0,0,,35255495
576,Canada,PAHO,2014,0,0,,35604728
2696,Saint Kitts and Nevis,PAHO,1990,0,0,0,40834
2697,Saint Kitts and Nevis,PAHO,1991,8,0,,41013
2698,Saint Kitts and Nevis,PAHO,1992,0,0,,41361
2699,Saint Kitts and Nevis,PAHO,1993,1,0,,41846
2700,Saint Kitts and Nevis,PAHO,1994,8,0,,42373
2701,Saint Kitts and Nevis,PAHO,1995,27,0,,42891
2702,Saint Kitts and Nevis,PAHO,1996,6,0,,43373
2703,Saint Kitts and Nevis,PAHO,1997,0,0,,43846
2704,Saint Kitts and Nevis,PAHO,1998,0,0,,44317
2705,Saint Kitts and Nevis,PAHO,1999,1,0,,44824
2706,Saint Kitts and Nevis,PAHO,2000,5,0,,45374
2707,Saint Kitts and Nevis,PAHO,2001,81,0,,45990
2708,Saint Kitts and Nevis,PAHO,2002,20,0,,46641
2709,Saint Kitts and Nevis,PAHO,2003,2,0,,47306
2710,Saint Kitts and Nevis,PAHO,2004,4,0,,47971
2711,Saint Kitts and Nevis,PAHO,2005,0,0,,48611
2712,Saint Kitts and Nevis,PAHO,2006,1,0,,49210
2713,Saint Kitts and Nevis,PAHO,2007,0,0,,49783
2714,Saint Kitts and Nevis,PAHO,2008,49,0,,50332
2715,Saint Kitts and Nevis,PAHO,2009,2,0,,50886
2716,Saint Kitts and Nevis,PAHO,2010,19,0,,51445
2717,Saint Kitts and Nevis,PAHO,2011,47,0,,52006
2718,Saint Kitts and Nevis,PAHO,2012,2,0,,52591
2719,Saint Kitts and Nevis,PAHO,2013,100,0,,53169
2720,Saint Kitts and Nevis,PAHO,2014,75,0,,53739
2203,New Caledonia,WPRO,1990,92,,0,169787
2204,New Caledonia,WPRO,1991,26,,,173488
2205,New Caledonia,WPRO,1992,10,,,177525
2206,New Caledonia,WPRO,1993,4,,,181825
2207,New Caledonia,WPRO,1994,11,,,186264
2208,New Caledonia,WPRO,1995,2211,,,190732
2209,New Caledonia,WPRO,1996,2121,,,195216
2210,New Caledonia,WPRO,1997,250,,,199715
2211,New Caledonia,WPRO,1998,2618,0,,204180
2212,New Caledonia,WPRO,1999,359,0,,208582
2213,New Caledonia,WPRO,2000,15,0,,212871
2214,New Caledonia,WPRO,2001,34,,,217040
2215,New Caledonia,WPRO,2002,105,,,221088
2216,New Caledonia,WPRO,2003,5673,17,,225026
2217,New Caledonia,WPRO,2004,792,0,,228883
2218,New Caledonia,WPRO,2005,46,0,,232686
2219,New Caledonia,WPRO,2006,48,0,,236435
2220,New Caledonia,WPRO,2007,47,0,,240129
2221,New Caledonia,WPRO,2008,1179,0,,243786
2222,New Caledonia,WPRO,2009,8610,0,,247413
2223,New Caledonia,WPRO,2010,113,0,,251037
2224,New Caledonia,WPRO,2011,1,0,,254657
2225,New Caledonia,WPRO,2012,320,0,,258275
2226,New Caledonia,WPRO,2013,10541,,,261889
2227,New Caledonia,WPRO,2014,,,,265497
1567,Italy,EURO,1990,,,0,57127120
1568,Italy,EURO,1991,,,,57152516
1569,Italy,EURO,1992,,,,57188887
1570,Italy,EURO,1993,,,,57226647
1571,Italy,EURO,1994,,,,57251367
1572,Italy,EURO,1995,,,,57255193
1573,Italy,EURO,1996,,,,57229670
1574,Italy,EURO,1997,,,,57184901
1575,Italy,EURO,1998,,,,57153554
1576,Italy,EURO,1999,,,,57179989
1577,Italy,EURO,2000,,,,57293721
1578,Italy,EURO,2001,,,,57506367
1579,Italy,EURO,2002,,,,57801763
1580,Italy,EURO,2003,,,,58147037
1581,Italy,EURO,2004,,,,58494704
1582,Italy,EURO,2005,,,,58808483
1583,Italy,EURO,2006,,,,59079869
1584,Italy,EURO,2007,,,,59313511
1585,Italy,EURO,2008,12,,,59502385
1586,Italy,EURO,2009,10,,,59641853
1587,Italy,EURO,2010,51,,,59729807
1588,Italy,EURO,2011,44,,,59759929
1589,Italy,EURO,2012,74,,,59733834
1590,Italy,EURO,2013,142,,,59668000
1591,Italy,EURO,2014,79,,,59585668
2406,Panama,PAHO,1990,0,0,0,2471009
2407,Panama,PAHO,1991,0,0,,2523181
2408,Panama,PAHO,1992,0,0,,2576018
2409,Panama,PAHO,1993,14,0,,2629644
2410,Panama,PAHO,1994,20469,0,,2684183
2411,Panama,PAHO,1995,3083,1,,2739730
2412,Panama,PAHO,1996,811,0,,2796344
2413,Panama,PAHO,1997,2628,0,,2853941
2414,Panama,PAHO,1998,2717,0,,2912328
2415,Panama,PAHO,1999,2782,0,,2971197
2416,Panama,PAHO,2000,314,0,100,3030347
2417,Panama,PAHO,2001,1531,1,,3089684
2418,Panama,PAHO,2002,711,0,,3149265
2419,Panama,PAHO,2003,293,0,,3209174
2420,Panama,PAHO,2004,373,2,,3269541
2421,Panama,PAHO,2005,4000,1,200,3330465
2422,Panama,PAHO,2006,4300,1,,3391905
2423,Panama,PAHO,2007,3402,0,,3453807
2424,Panama,PAHO,2008,2287,0,,3516268
2425,Panama,PAHO,2009,6811,6,,3579385
2426,Panama,PAHO,2010,1996,0,400,3643222
2427,Panama,PAHO,2011,3882,17,,3707782
2428,Panama,PAHO,2012,1329,0,,3772938
2429,Panama,PAHO,2013,4759,8,,3838462
2430,Panama,PAHO,2014,5517,9,,3903986
668,Colombia,PAHO,1990,17389,1,0,34271565
669,Colombia,PAHO,1991,15200,0,,34916766
670,Colombia,PAHO,1992,59853,5,,35558682
671,Colombia,PAHO,1993,25585,0,,36195168
672,Colombia,PAHO,1994,27885,0,,36823537
673,Colombia,PAHO,1995,51059,14,,37441977
674,Colombia,PAHO,1996,33155,11,,38049038
675,Colombia,PAHO,1997,16390,28,,38645411
676,Colombia,PAHO,1998,52840,63,,39234062
677,Colombia,PAHO,1999,19243,30,,39819279
678,Colombia,PAHO,2000,20956,19,7500,40403958
679,Colombia,PAHO,2001,42311,54,,40988909
680,Colombia,PAHO,2002,76996,27,,41572491
681,Colombia,PAHO,2003,46504,9,,42152151
682,Colombia,PAHO,2004,27523,20,,42724163
683,Colombia,PAHO,2005,30475,47,9200,43285634
684,Colombia,PAHO,2006,36471,50,,43835722
685,Colombia,PAHO,2007,43227,20,,44374572
686,Colombia,PAHO,2008,26732,12,,44901544
687,Colombia,PAHO,2009,51543,44,,45416181
688,Colombia,PAHO,2010,157152,217,20000,45918097
689,Colombia,PAHO,2011,33207,42,,46406646
690,Colombia,PAHO,2012,49361,52,,46881475
691,Colombia,PAHO,2013,127219,161,,47342981
692,Colombia,PAHO,2014,107696,166,,47791911
1190,Greece,EURO,1990,,,0,10248537
1191,Greece,EURO,1991,,,,10341892
1192,Greece,EURO,1992,,,,10451417
1193,Greece,EURO,1993,,,,10569422
1194,Greece,EURO,1994,,,,10684818
1195,Greece,EURO,1995,,,,10789375
1196,Greece,EURO,1996,,,,10880912
1197,Greece,EURO,1997,,,,10961123
1198,Greece,EURO,1998,,,,11030393
1199,Greece,EURO,1999,,,,11090266
1200,Greece,EURO,2000,,,,11142119
1201,Greece,EURO,2001,,,,11184398
1202,Greece,EURO,2002,,,,11216799
1203,Greece,EURO,2003,,,,11243567
1204,Greece,EURO,2004,,,,11270476
1205,Greece,EURO,2005,,,,11301204
1206,Greece,EURO,2006,,,,11338770
1207,Greece,EURO,2007,,,,11380897
1208,Greece,EURO,2008,0,,,11419647
1209,Greece,EURO,2009,0,,,11443828
1210,Greece,EURO,2010,0,,0,11446005
1211,Greece,EURO,2011,0,,,11422805
1212,Greece,EURO,2012,0,,,11378257
1213,Greece,EURO,2013,1,,,11321300
1214,Greece,EURO,2014,4,,,11264726
117,Aruba,PAHO,1990,0,0,0,62149
118,Aruba,PAHO,1991,0,0,,64622
119,Aruba,PAHO,1992,0,0,,68235
120,Aruba,PAHO,1993,0,0,,72504
121,Aruba,PAHO,1994,0,0,,76700
122,Aruba,PAHO,1995,37,0,,80324
123,Aruba,PAHO,1996,10,0,,83200
124,Aruba,PAHO,1997,0,0,,85451
125,Aruba,PAHO,1998,0,0,,87277
126,Aruba,PAHO,1999,130,0,,89005
127,Aruba,PAHO,2000,76,0,,90853
128,Aruba,PAHO,2001,0,0,,92898
129,Aruba,PAHO,2002,25,0,,94992
130,Aruba,PAHO,2003,0,0,,97017
131,Aruba,PAHO,2004,173,0,,98737
132,Aruba,PAHO,2005,0,0,,100031
133,Aruba,PAHO,2006,5,0,,100832
134,Aruba,PAHO,2007,0,0,,101220
135,Aruba,PAHO,2008,0,0,,101353
136,Aruba,PAHO,2009,845,0,,101453
137,Aruba,PAHO,2010,1697,1,,101669
138,Aruba,PAHO,2011,3027,2,,102053
139,Aruba,PAHO,2012,667,0,,102577
140,Aruba,PAHO,2013,1020,1,,103187
141,Aruba,PAHO,2014,400,0,,103795
1654,Kiribati,WPRO,1990,0,,0,72412
1655,Kiribati,WPRO,1991,0,,,73700
1656,Kiribati,WPRO,1992,0,,,74769
1657,Kiribati,WPRO,1993,0,,,75719
1658,Kiribati,WPRO,1994,0,,,76671
1659,Kiribati,WPRO,1995,0,,,77730
1660,Kiribati,WPRO,1996,0,,,78907
1661,Kiribati,WPRO,1997,0,,,80184
1662,Kiribati,WPRO,1998,0,,,81550
1663,Kiribati,WPRO,1999,0,,,82966
1664,Kiribati,WPRO,2000,0,,100,84406
1665,Kiribati,WPRO,2001,0,,,85858
1666,Kiribati,WPRO,2002,483,,,87343
1667,Kiribati,WPRO,2003,1660,,,88895
1668,Kiribati,WPRO,2004,0,0,,90542
1669,Kiribati,WPRO,2005,0,0,100,92325
1670,Kiribati,WPRO,2006,0,0,,94260
1671,Kiribati,WPRO,2007,0,0,,96311
1672,Kiribati,WPRO,2008,831,0,,98440
1673,Kiribati,WPRO,2009,7,0,,100568
1674,Kiribati,WPRO,2010,1,0,100,102652
1675,Kiribati,WPRO,2011,0,0,,104656
1676,Kiribati,WPRO,2012,0,0,,106613
1677,Kiribati,WPRO,2013,,,,108535
1678,Kiribati,WPRO,2014,,,,110458
1132,French Polynesia,WPRO,1990,,,0,198375
1133,French Polynesia,WPRO,1991,518,,,202016
1134,French Polynesia,WPRO,1992,593,,,205266
1135,French Polynesia,WPRO,1993,355,,,208345
1136,French Polynesia,WPRO,1994,134,,,211579
1137,French Polynesia,WPRO,1995,208,,,215196
1138,French Polynesia,WPRO,1996,577,,,219283
1139,French Polynesia,WPRO,1997,0,,,223731
1140,French Polynesia,WPRO,1998,16,0,,228376
1141,French Polynesia,WPRO,1999,33,0,,232952
1142,French Polynesia,WPRO,2000,3,0,,237258
1143,French Polynesia,WPRO,2001,32800,8,,241273
1144,French Polynesia,WPRO,2002,143,,,245006
1145,French Polynesia,WPRO,2003,43,,,248499
1146,French Polynesia,WPRO,2004,59,0,,251775
1147,French Polynesia,WPRO,2005,50,0,,254886
1148,French Polynesia,WPRO,2006,818,0,,257832
1149,French Polynesia,WPRO,2007,1897,0,,260594
1150,French Polynesia,WPRO,2008,189,0,,263179
1151,French Polynesia,WPRO,2009,2479,0,,265581
1152,French Polynesia,WPRO,2010,250,0,,267820
1153,French Polynesia,WPRO,2011,12,0,,269843
1154,French Polynesia,WPRO,2012,0,0,,271703
1155,French Polynesia,WPRO,2013,,,,273528
1156,French Polynesia,WPRO,2014,,,,275484
2870,Slovenia,EURO,1990,,,0,2006479
2871,Slovenia,EURO,1991,,,,2007884
2872,Slovenia,EURO,1992,,,,2005512
2873,Slovenia,EURO,1993,,,,2000768
2874,Slovenia,EURO,1994,,,,1995607
2875,Slovenia,EURO,1995,,,,1991472
2876,Slovenia,EURO,1996,,,,1988989
2877,Slovenia,EURO,1997,,,,1987955
2878,Slovenia,EURO,1998,,,,1987976
2879,Slovenia,EURO,1999,,,,1988318
2880,Slovenia,EURO,2000,,,,1988499
2881,Slovenia,EURO,2001,,,,1988349
2882,Slovenia,EURO,2002,,,,1988264
2883,Slovenia,EURO,2003,,,,1988965
2884,Slovenia,EURO,2004,,,,1991430
2885,Slovenia,EURO,2005,,,,1996281
2886,Slovenia,EURO,2006,,,,2003791
2887,Slovenia,EURO,2007,,,,2013539
2888,Slovenia,EURO,2008,5,,,2024538
2889,Slovenia,EURO,2009,4,,,2035424
2890,Slovenia,EURO,2010,8,,,2045168
2891,Slovenia,EURO,2011,8,,,2053436
2892,Slovenia,EURO,2012,10,,,2060390
2893,Slovenia,EURO,2013,8,,,2066119
2894,Slovenia,EURO,2014,2,,,2070845
1857,Malta,EURO,1990,,,0,364431
1858,Malta,EURO,1991,,,,367528
1859,Malta,EURO,1992,,,,370642
1860,Malta,EURO,1993,,,,373784
1861,Malta,EURO,1994,,,,377006
1862,Malta,EURO,1995,,,,380305
1863,Malta,EURO,1996,,,,383710
1864,Malta,EURO,1997,,,,387184
1865,Malta,EURO,1998,,,,390605
1866,Malta,EURO,1999,,,,393805
1867,Malta,EURO,2000,,,,396668
1868,Malta,EURO,2001,,,,399155
1869,Malta,EURO,2002,,,,401303
1870,Malta,EURO,2003,,,,403211
1871,Malta,EURO,2004,,,,405007
1872,Malta,EURO,2005,,,,406787
1873,Malta,EURO,2006,,,,408563
1874,Malta,EURO,2007,,,,410324
1875,Malta,EURO,2008,0,,,412128
1876,Malta,EURO,2009,0,,,414045
1877,Malta,EURO,2010,1,,,416110
1878,Malta,EURO,2011,0,,,418367
1879,Malta,EURO,2012,0,,,420789
1880,Malta,EURO,2013,0,,,423246
1881,Malta,EURO,2014,0,,,425570
1074,France,EURO,1990,,,0,56960835
