date,date_lab,who_region,who_region_long,country,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper
2022-09-01,Sep-22,AMR,Region of the Americas,Brazil,BRA,54134,15742,23,13,0.000240145,0.000424872,0.000127873,0.00041062,0.000269351,0.000637448
2022-09-01,Sep-22,AMR,Region of the Americas,British Virgin Islands,VGB,1,1,0,0,0,0,0,0.975,0,0.975
2022-09-01,Sep-22,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2022-09-01,Sep-22,AMR,Region of the Americas,Cayman Islands,CYM,0,0,0,0,,,0,1,0,1
2022-09-01,Sep-22,AMR,Region of the Americas,Chile,CHL,0,0,0,0,,,0,1,0,1
2022-09-01,Sep-22,AMR,Region of the Americas,Colombia,COL,4985,4163,103,4,0.000802407,0.020661986,0.000218671,0.002053195,0.016895509,0.025003382
2022-09-01,Sep-22,AMR,Region of the Americas,Costa Rica,CRI,796,136,0,0,0,0,0,0.004623549,0,0.004623549
2022-09-01,Sep-22,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2022-09-01,Sep-22,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
2022-09-01,Sep-22,AMR,Region of the Americas,Dominica,DMA,0,0,0,0,,,0,1,0,1
2022-09-01,Sep-22,AMR,Region of the Americas,Dominican Republic,DOM,1790,,35,11,0.006145251,0.019553073,0.00307156,0.010968892,0.013656288,0.027089483
2022-09-01,Sep-22,AMR,Region of the Americas,Ecuador,ECU,557,557,4,0,0,0.007181329,0,0.006600882,0.001960035,0.018284252
2022-09-01,Sep-22,AMR,Region of the Americas,El Salvador,SLV,1014,2,0,0,0,0,0,0.003631339,0,0.003631339
2022-09-01,Sep-22,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2022-09-01,Sep-22,AMR,Region of the Americas,Grenada,GRD,20,0,3,0,0,0.15,0,0.168433471,0.032070937,0.378926827
2022-09-01,Sep-22,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2022-09-01,Sep-22,AMR,Region of the Americas,Guatemala,GTM,1046,242,3,0,0,0.002868069,0,0.003520442,0.000591856,0.008358635
2022-09-01,Sep-22,AMR,Region of the Americas,Guyana,GUY,603,85,0,0,0,0,0,0.006098871,0,0.006098871
2022-09-01,Sep-22,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2022-09-01,Sep-22,AMR,Region of the Americas,Honduras,HND,2644,,28,1,0.000378215,0.010590015,9.58E-06,0.002105457,0.007048202,0.0152694
2022-09-01,Sep-22,AMR,Region of the Americas,Jamaica,JAM,6,0,0,0,0,0,0,0.459258126,0,0.459258126
2022-09-01,Sep-22,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
2022-09-01,Sep-22,AMR,Region of the Americas,Mexico,MEX,9556,2213,57,6,0.000627878,0.005964839,0.000230454,0.001366121,0.004520749,0.007721321
2022-09-01,Sep-22,AMR,Region of the Americas,Montserrat,MSR,0,0,0,0,,,0,1,0,1
2022-09-01,Sep-22,AMR,Region of the Americas,Nicaragua,NIC,12029,780,8,0,0,0.000665059,0,0.000306618,0.000287168,0.001310009
2022-09-01,Sep-22,AMR,Region of the Americas,Panama,PAN,1546,1120,3,2,0.001293661,0.001940492,0.000156707,0.004665259,0.000400355,0.005660371
2022-09-01,Sep-22,AMR,Region of the Americas,Paraguay,PRY,60,4,0,0,0,0,0,0.059629492,0,0.059629492
2022-09-01,Sep-22,AMR,Region of the Americas,Peru,PER,2311,1507,0,1,0.000432713,0,1.10E-05,0.00240854,0,0.001594953
2022-09-01,Sep-22,AMR,Region of the Americas,Puerto Rico,PRI,86,80,4,0,0,0.046511628,0,0.041987015,0.012816352,0.114825498
2022-09-01,Sep-22,AMR,Region of the Americas,Saint Barthélemy,BLM,,,,,,,,,,
2022-09-01,Sep-22,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0,0,0,0,,,0,1,0,1
2022-09-01,Sep-22,AMR,Region of the Americas,Saint Lucia,LCA,2,2,0,0,0,0,0,0.841886117,0,0.841886117
2022-09-01,Sep-22,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
2022-09-01,Sep-22,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,4,4,0,0,0,0,0,0.602364636,0,0.602364636
2022-09-01,Sep-22,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2022-09-01,Sep-22,AMR,Region of the Americas,Suriname,SUR,0,0,0,0,,,0,1,0,1
2022-09-01,Sep-22,AMR,Region of the Americas,Trinidad and Tobago,TTO,13,1,0,0,0,0,0,0.247052638,0,0.247052638
2022-09-01,Sep-22,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0,0,0,0,,,0,1,0,1
2022-09-01,Sep-22,AMR,Region of the Americas,United States Virgin Islands,VIR,0,0,0,0,,,0,1,0,1
2022-09-01,Sep-22,AMR,Region of the Americas,United States of America,USA,224,224,2,0,0,0.008928571,0,0.016333352,0.001083126,0.031879109
2022-09-01,Sep-22,AMR,Region of the Americas,Uruguay,URY,4,1,0,0,0,0,0,0.602364636,0,0.602364636
2022-09-01,Sep-22,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,955,400,5,4,0.004188482,0.005235602,0.001142364,0.010689175,0.001702106,0.012175541
2022-09-01,Sep-22,SEAR,South-East Asia Region,Bangladesh,BGD,11803,,,39,0.003304245,,0.002350664,0.004514271,,
2022-09-01,Sep-22,SEAR,South-East Asia Region,Maldives,MDV,260,,,,,,,,,
2022-09-01,Sep-22,SEAR,South-East Asia Region,Nepal,NPL,10790,,,,,,,,,
2022-09-01,Sep-22,SEAR,South-East Asia Region,Sri Lanka,LKA,5434,,,,,,,,,
2022-09-01,Sep-22,SEAR,South-East Asia Region,Thailand,THA,5711,,,3,0.000525302,,0.000108343,0.001534381,,
2022-10-01,Oct-22,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Antigua and Barbuda,ATG,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Argentina,ARG,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Aruba,ABW,3,0,0,0,0,0,0,0.707598226,0,0.707598226
2022-10-01,Oct-22,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Barbados,BRB,36,0,,0,0,,0,0.097393756,,
2022-10-01,Oct-22,AMR,Region of the Americas,Belize,BLZ,493,34,0,0,0,0,0,0.00745459,0,0.00745459
2022-10-01,Oct-22,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,695,78,3,0,0,0.004316547,0,0.005293679,0.000891062,0.012562536
2022-10-01,Oct-22,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Brazil,BRA,54256,13795,22,13,0.000239605,0.000405485,0.000127585,0.000409697,0.000254132,0.000613845
2022-10-01,Oct-22,AMR,Region of the Americas,British Virgin Islands,VGB,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Cayman Islands,CYM,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Chile,CHL,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Colombia,COL,5416,4432,118,3,0.000553914,0.021787297,0.000114245,0.001617911,0.018066321,0.026035122
2022-10-01,Oct-22,AMR,Region of the Americas,Costa Rica,CRI,741,76,0,0,0,0,0,0.004965874,0,0.004965874
2022-10-01,Oct-22,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Dominica,DMA,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Dominican Republic,DOM,1739,,48,6,0.003450259,0.02760207,0.001267204,0.007494527,0.020420161,0.036431158
2022-10-01,Oct-22,AMR,Region of the Americas,Ecuador,ECU,487,487,1,0,0,0.002053388,0,0.007546085,5.20E-05,0.011387191
2022-10-01,Oct-22,AMR,Region of the Americas,El Salvador,SLV,794,1,1,0,0,0.001259446,0,0.004635168,3.19E-05,0.006997015
2022-10-01,Oct-22,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Grenada,GRD,17,0,0,0,0,0,0,0.195064323,0,0.195064323
2022-10-01,Oct-22,AMR,Region of the Americas,Guadeloupe,GLP,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Guatemala,GTM,1017,252,2,1,0.000983284,0.001966568,2.49E-05,0.005466211,0.000238249,0.007085697
2022-10-01,Oct-22,AMR,Region of the Americas,Guyana,GUY,608,58,0,0,0,0,0,0.006048867,0,0.006048867
2022-10-01,Oct-22,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Honduras,HND,1958,,31,1,0.000510725,0.015832482,1.29E-05,0.002842259,0.010782093,0.022398213
2022-10-01,Oct-22,AMR,Region of the Americas,Jamaica,JAM,10,0,0,0,0,0,0,0.308497108,0,0.308497108
2022-10-01,Oct-22,AMR,Region of the Americas,Martinique,MTQ,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Mexico,MEX,12061,2973,81,0,0,0.006715861,0,0.000305805,0.005336836,0.008340386
2022-10-01,Oct-22,AMR,Region of the Americas,Montserrat,MSR,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Nicaragua,NIC,13857,1004,7,0,0,0.00050516,0,0.000266175,0.000203124,0.001040544
2022-10-01,Oct-22,AMR,Region of the Americas,Panama,PAN,1179,776,1,0,0,0.000848176,0,0.003123931,2.15E-05,0.004716585
2022-10-01,Oct-22,AMR,Region of the Americas,Paraguay,PRY,299,2,1,0,0,0.003344482,0,0.012261596,8.47E-05,0.018492424
2022-10-01,Oct-22,AMR,Region of the Americas,Peru,PER,2697,1853,10,0,0,0.003707824,0,0.001366836,0.001779434,0.006808215
2022-10-01,Oct-22,AMR,Region of the Americas,Puerto Rico,PRI,199,174,8,2,0.010050251,0.040201005,0.001219458,0.035831486,0.01751317,0.077672702
2022-10-01,Oct-22,AMR,Region of the Americas,Saint Barthélemy,BLM,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Saint Lucia,LCA,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Saint Martin (French part),MAF,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2022-10-01,Oct-22,AMR,Region of the Americas,Suriname,SUR,6,6,0,0,0,0,0,0.459258126,0,0.459258126
2022-10-01,Oct-22,AMR,Region of the Americas,Trinidad and Tobago,TTO,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,United States Virgin Islands,VIR,0,0,0,0,,,0,1,0,1
2022-10-01,Oct-22,AMR,Region of the Americas,United States of America,USA,261,261,5,0,0,0.019157088,0,0.014034227,0.0062488,0.044137536
2022-10-01,Oct-22,AMR,Region of the Americas,Uruguay,URY,4,2,0,0,0,0,0,0.602364636,0,0.602364636
2022-10-01,Oct-22,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,1210,935,1,2,0.001652893,0.000826446,0.000200236,0.005957939,2.09E-05,0.004595975
2022-10-01,Oct-22,SEAR,South-East Asia Region,Bangladesh,BGD,19856,,,78,0.003928284,,0.003106347,0.004900286,,
2022-10-01,Oct-22,SEAR,South-East Asia Region,Maldives,MDV,660,,,,,,,,,
2022-10-01,Oct-22,SEAR,South-East Asia Region,Nepal,NPL,6593,,,,,,,,,
2022-10-01,Oct-22,SEAR,South-East Asia Region,Sri Lanka,LKA,4270,,,,,,,,,
2022-10-01,Oct-22,SEAR,South-East Asia Region,Thailand,THA,5754,,,2,0.000347584,,4.21E-05,0.001255024,,
2022-11-01,Nov-22,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Antigua and Barbuda,ATG,,,,,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Argentina,ARG,-67,-67,0,0,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Aruba,ABW,2,0,0,0,0,0,0,0.841886117,0,0.841886117
2022-11-01,Nov-22,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Barbados,BRB,30,0,,0,0,,0,0.115703308,,
2022-11-01,Nov-22,AMR,Region of the Americas,Belize,BLZ,472,25,0,0,0,0,0,0.007784962,0,0.007784962
2022-11-01,Nov-22,AMR,Region of the Americas,Bermuda,BMU,0,0,0,0,,,0,1,0,1
2022-11-01,Nov-22,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,1765,340,6,0,0,0.003399433,0,0.002087834,0.001248522,0.007384347
2022-11-01,Nov-22,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Brazil,BRA,76454,18612,24,12,0.000156957,0.000313914,8.11E-05,0.000274156,0.000201141,0.000467044
2022-11-01,Nov-22,AMR,Region of the Americas,British Virgin Islands,VGB,5,5,0,0,0,0,0,0.52182375,0,0.52182375
2022-11-01,Nov-22,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2022-11-01,Nov-22,AMR,Region of the Americas,Cayman Islands,CYM,0,1,0,0,,,0,1,0,1
2022-11-01,Nov-22,AMR,Region of the Americas,Chile,CHL,0,0,0,0,,,0,1,0,1
2022-11-01,Nov-22,AMR,Region of the Americas,Colombia,COL,8307,6317,145,9,0.001083424,0.017455158,0.000495526,0.002055675,0.014749017,0.020506911
2022-11-01,Nov-22,AMR,Region of the Americas,Costa Rica,CRI,642,68,0,0,0,0,0,0.005729442,0,0.005729442
2022-11-01,Nov-22,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Dominica,DMA,1,1,0,0,0,0,0,0.975,0,0.975
2022-11-01,Nov-22,AMR,Region of the Americas,Dominican Republic,DOM,1758,,19,-4,,0.010807736,,,0.006519155,0.01682637
2022-11-01,Nov-22,AMR,Region of the Americas,Ecuador,ECU,618,618,5,0,0,0.008090615,0,0.005951281,0.002632069,0.018779113
2022-11-01,Nov-22,AMR,Region of the Americas,El Salvador,SLV,529,0,0,0,0,0,0,0.00694905,0,0.00694905
2022-11-01,Nov-22,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Grenada,GRD,27,22,0,0,0,0,0,0.127702868,0,0.127702868
2022-11-01,Nov-22,AMR,Region of the Americas,Guadeloupe,GLP,440,23,0,0,0,0,0,0.008348771,0,0.008348771
2022-11-01,Nov-22,AMR,Region of the Americas,Guatemala,GTM,796,191,1,1,0.001256281,0.001256281,3.18E-05,0.006979485,3.18E-05,0.006979485
2022-11-01,Nov-22,AMR,Region of the Americas,Guyana,GUY,904,70,0,0,0,0,0,0.004072304,0,0.004072304
2022-11-01,Nov-22,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Honduras,HND,2005,,33,1,0.000498753,0.016458853,1.26E-05,0.002775708,0.011355902,0.023037299
2022-11-01,Nov-22,AMR,Region of the Americas,Jamaica,JAM,12,0,0,0,0,0,0,0.264648469,0,0.264648469
2022-11-01,Nov-22,AMR,Region of the Americas,Martinique,MTQ,120,1,0,0,0,0,0,0.030272973,0,0.030272973
2022-11-01,Nov-22,AMR,Region of the Americas,Mexico,MEX,10362,2687,89,15,0.001447597,0.008589075,0.000810428,0.002386469,0.006903248,0.010559115
2022-11-01,Nov-22,AMR,Region of the Americas,Montserrat,MSR,5,0,0,0,0,0,0,0.52182375,0,0.52182375
2022-11-01,Nov-22,AMR,Region of the Americas,Nicaragua,NIC,15125,903,12,0,0,0.000793388,0,0.000243863,0.00041002,0.001385479
2022-11-01,Nov-22,AMR,Region of the Americas,Panama,PAN,1093,680,3,1,0.000914913,0.002744739,2.32E-05,0.005086922,0.000566389,0.008000155
2022-11-01,Nov-22,AMR,Region of the Americas,Paraguay,PRY,1384,32,7,0,0,0.005057803,0,0.002661826,0.002035845,0.010393081
2022-11-01,Nov-22,AMR,Region of the Americas,Peru,PER,7263,4035,16,4,0.000550737,0.002202946,0.000150077,0.001409499,0.001259682,0.003574988
2022-11-01,Nov-22,AMR,Region of the Americas,Puerto Rico,PRI,307,275,18,0,0,0.058631922,0,0.011943991,0.035115552,0.091082883
2022-11-01,Nov-22,AMR,Region of the Americas,Saint Barthélemy,BLM,6,0,0,0,0,0,0,0.459258126,0,0.459258126
2022-11-01,Nov-22,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,0,0,0,0,,,0,1,0,1
2022-11-01,Nov-22,AMR,Region of the Americas,Saint Lucia,LCA,0,0,0,0,,,0,1,0,1
2022-11-01,Nov-22,AMR,Region of the Americas,Saint Martin (French part),MAF,10,0,0,0,0,0,0,0.308497108,0,0.308497108
2022-11-01,Nov-22,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,0,0,0,0,,,0,1,0,1
2022-11-01,Nov-22,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2022-11-01,Nov-22,AMR,Region of the Americas,Suriname,SUR,5,5,0,0,0,0,0,0.52182375,0,0.52182375
2022-11-01,Nov-22,AMR,Region of the Americas,Trinidad and Tobago,TTO,12,0,0,0,0,0,0,0.264648469,0,0.264648469
2022-11-01,Nov-22,AMR,Region of the Americas,Turks and Caicos Islands,TCA,3,0,0,0,0,0,0,0.707598226,0,0.707598226
2022-11-01,Nov-22,AMR,Region of the Americas,United States Virgin Islands,VIR,0,0,0,0,,,0,1,0,1
2022-11-01,Nov-22,AMR,Region of the Americas,United States of America,USA,192,192,3,0,0,0.015625,0,0.019029522,0.003233915,0.044981544
2022-11-01,Nov-22,AMR,Region of the Americas,Uruguay,URY,10,0,0,0,0,0,0,0.308497108,0,0.308497108
2022-11-01,Nov-22,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,3263,1,6,3,0.000919399,0.001838799,0.000189642,0.002684501,0.000675096,0.003997962
2022-11-01,Nov-22,SEAR,South-East Asia Region,Bangladesh,BGD,18979,,,111,0.005848569,,0.004813655,0.007038975,,
2022-11-01,Nov-22,SEAR,South-East Asia Region,Maldives,MDV,282,,,,,,,,,
2022-11-01,Nov-22,SEAR,South-East Asia Region,Nepal,NPL,2515,,,,,,,,,
2022-11-01,Nov-22,SEAR,South-East Asia Region,Sri Lanka,LKA,4887,,,,,,,,,
2022-11-01,Nov-22,SEAR,South-East Asia Region,Thailand,THA,5972,,,3,0.000502344,,0.000103607,0.001467354,,
2022-12-01,Dec-22,AMR,Region of the Americas,Anguilla,AIA,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Antigua and Barbuda,ATG,48,0,0,0,0,0,0,0.073972785,0,0.073972785
2022-12-01,Dec-22,AMR,Region of the Americas,Argentina,ARG,93,93,4,0,0,0.043010753,0,0.038888999,0.011841511,0.10647569
2022-12-01,Dec-22,AMR,Region of the Americas,Aruba,ABW,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,Bahamas,BHS,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Barbados,BRB,18,0,,0,0,,0,0.185301968,,
2022-12-01,Dec-22,AMR,Region of the Americas,Belize,BLZ,446,10,0,0,0,0,0,0.008236919,0,0.008236919
2022-12-01,Dec-22,AMR,Region of the Americas,Bermuda,BMU,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Bolivia (Plurinational State of),BOL,6984,704,15,2,0.000286369,0.002147766,3.47E-05,0.001034076,0.001202571,0.003539944
2022-12-01,Dec-22,AMR,Region of the Americas,"Bonaire, Saint Eustatius and Saba",BES,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Brazil,BRA,42012,7757,9,3,7.14E-05,0.000214225,1.47E-05,0.000208671,9.80E-05,0.000406626
2022-12-01,Dec-22,AMR,Region of the Americas,British Virgin Islands,VGB,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,Canada,CAN,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,Cayman Islands,CYM,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Chile,CHL,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,Colombia,COL,6510,5529,143,3,0.000460829,0.021966206,9.50E-05,0.001346143,0.018544306,0.025825084
2022-12-01,Dec-22,AMR,Region of the Americas,Costa Rica,CRI,266,15,0,0,0,0,0,0.013772251,0,0.013772251
2022-12-01,Dec-22,AMR,Region of the Americas,Cuba,CUB,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Curaçao,CUW,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Dominica,DMA,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,Dominican Republic,DOM,686,,22,0,0,0.032069971,0,0.005362943,0.020205012,0.048153282
2022-12-01,Dec-22,AMR,Region of the Americas,Ecuador,ECU,574,574,2,3,0.005226481,0.003484321,0.001079126,0.01519743,0.000422246,0.012529411
2022-12-01,Dec-22,AMR,Region of the Americas,El Salvador,SLV,217,0,0,0,0,0,0,0.016855769,0,0.016855769
2022-12-01,Dec-22,AMR,Region of the Americas,French Guiana,GUF,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Grenada,GRD,21,0,0,0,0,0,0,0.161097615,0,0.161097615
2022-12-01,Dec-22,AMR,Region of the Americas,Guadeloupe,GLP,110,6,0,0,0,0,0,0.032979194,0,0.032979194
2022-12-01,Dec-22,AMR,Region of the Americas,Guatemala,GTM,384,71,0,0,0,0,0,0.009560462,0,0.009560462
2022-12-01,Dec-22,AMR,Region of the Americas,Guyana,GUY,447,47,0,0,0,0,0,0.008218568,0,0.008218568
2022-12-01,Dec-22,AMR,Region of the Americas,Haiti,HTI,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Honduras,HND,901,,11,0,0,0.012208657,0,0.004085836,0.006109841,0.021739453
2022-12-01,Dec-22,AMR,Region of the Americas,Jamaica,JAM,19,0,0,0,0,0,0,0.176466912,0,0.176466912
2022-12-01,Dec-22,AMR,Region of the Americas,Martinique,MTQ,20,0,0,0,0,0,0,0.168433471,0,0.168433471
2022-12-01,Dec-22,AMR,Region of the Americas,Mexico,MEX,3617,841,40,24,0.006635333,0.011058889,0.004255874,0.00985686,0.00791206,0.015028908
2022-12-01,Dec-22,AMR,Region of the Americas,Montserrat,MSR,0,1,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,Nicaragua,NIC,8085,306,0,0,0,0,0,0.000456158,0,0.000456158
2022-12-01,Dec-22,AMR,Region of the Americas,Panama,PAN,731,425,2,1,0.001367989,0.002735978,3.46E-05,0.007598156,0.000331512,0.009848037
2022-12-01,Dec-22,AMR,Region of the Americas,Paraguay,PRY,5306,10,2,0,0,0.000376932,0,0.000694986,4.57E-05,0.001360937
2022-12-01,Dec-22,AMR,Region of the Americas,Peru,PER,4646,2000,8,4,0.000860956,0.001721911,0.00023463,0.002202908,0.000743683,0.003390018
2022-12-01,Dec-22,AMR,Region of the Americas,Puerto Rico,PRI,170,157,5,1,0.005882353,0.029411765,0.000148917,0.032337066,0.009617498,0.067299692
2022-12-01,Dec-22,AMR,Region of the Americas,Saint Barthélemy,BLM,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,Saint Kitts and Nevis,KNA,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Saint Lucia,LCA,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,Saint Martin (French part),MAF,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,Saint Vincent and the Grenadines,VCT,9,0,0,0,0,0,0,0.336267117,0,0.336267117
2022-12-01,Dec-22,AMR,Region of the Americas,Sint Maarten (Dutch part),SXM,,,,,,,,,,
2022-12-01,Dec-22,AMR,Region of the Americas,Suriname,SUR,4,4,0,0,0,0,0,0.602364636,0,0.602364636
2022-12-01,Dec-22,AMR,Region of the Americas,Trinidad and Tobago,TTO,2,0,0,0,0,0,0,0.841886117,0,0.841886117
2022-12-01,Dec-22,AMR,Region of the Americas,Turks and Caicos Islands,TCA,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,United States Virgin Islands,VIR,0,0,0,0,,,0,1,0,1
2022-12-01,Dec-22,AMR,Region of the Americas,United States of America,USA,96,96,3,0,0,0.03125,0,0.037696922,0.006491455,0.0886181
2022-12-01,Dec-22,AMR,Region of the Americas,Uruguay,URY,10,1,0,0,0,0,0,0.308497108,0,0.308497108
2022-12-01,Dec-22,AMR,Region of the Americas,Venezuela (Bolivarian Republic of),VEN,1528,466,20,4,0.002617801,0.013089005,0.000713709,0.006688932,0.008012939,0.020142831
2022-12-01,Dec-22,SEAR,South-East Asia Region,Bangladesh,BGD,6293,,,34,0.005402829,,0.003744432,0.007541802,,
2022-12-01,Dec-22,SEAR,South-East Asia Region,Maldives,MDV,205,,,,,,,,,
2022-12-01,Dec-22,SEAR,South-East Asia Region,Nepal,NPL,603,,,,,,,,,
2022-12-01,Dec-22,SEAR,South-East Asia Region,Sri Lanka,LKA,8933,,,,,,,,,
2022-12-01,Dec-22,SEAR,South-East Asia Region,Thailand,THA,4575,,,5,0.001092896,,0.000354953,0.002548597,,
2023-01-01,Jan-23,AFR,African Region,Côte d'Ivoire,CIV,118,9,,,,,,,,
2023-01-01,Jan-23,AFR,African Region,Mauritania,MRT,702,73,,0,0,,0,0.005241032,,
2023-01-01,Jan-23,AFR,African Region,Seychelles,SYC,419,41,,,,,,,,
2023-01-01,Jan-23,AMR,Region of the Americas,Anguilla,AIA,0,0,0,0,,,0,1,0,1
2023-01-01,Jan-23,AMR,Region of the Americas,Antigua and Barbuda,ATG,0,0,0,0,,,0,1,0,1
2023-01-01,Jan-23,AMR,Region of the Americas,Argentina,ARG,509,,0,0,0,0,0,0.007221109,0,0.007221109
